geneId	geneName	leftEndPos	rightEndPos	strand	geneSynonyms	otherDbsGeneIds	productId	productName	productSynonyms	otherDbsProductsIds 
RDBECOLIGNC00037	ampD	118733	119284	forward	EG10041	[ASKA:ECK0109+b0110+JW0106+ampD][STRING:511145.b0110][ASAP:ABE-0000380][ECHOBASE:EB0039][OU-MICROARRAY:b0110][CGSC:30478][ECOCYC:EG10041][REFSEQ:b0110]	RDBECOLIPDC00384	1,6-anhydro-<i>N</i>-acetylmuramoyl-L-alanine amidase	AmpD	[ALPHAFOLD:P13016][INTERPRO:IPR002502][PFAM:PF01510][SMR:P13016][SMART:SM00644][PRIDE:P13016][PRODB:PRO_000022096][ECOLIWIKI:b0110][MODBASE:P13016][SWISSMODEL:P13016][REFSEQ:NP_414652][UNIPROT:P13016][ECOCYC:EG10041-MONOMER] 
RDBECOLIGNC00038	ampE	119281	120135	forward	EG10042	[ASKA:ECK0110+b0111+JW0107+ampE][KEIO:ECK0110+b0111+JW0107+ampE][STRING:511145.b0111][ASAP:ABE-0000382][ECHOBASE:EB0040][OU-MICROARRAY:b0111][CGSC:30481][ECOCYC:EG10042][REFSEQ:b0111]	RDBECOLIPDC00385	protein AmpE	AmpE	[ALPHAFOLD:P0AE14][PFAM:PF17113][PRIDE:P0AE14][INTERPRO:IPR031347][DIP:DIP-47964N][PRODB:PRO_000022097][ECOLIWIKI:b0111][UNIPROT:P0AE14][REFSEQ:NP_414653][ECOCYC:EG10042-MONOMER] 
RDBECOLIGNC00039	cysQ	4436755	4437495	forward	amt,amtA,EG10043	[ASKA:ECK4210+b4214+JW4172+cysQ][KEIO:ECK4210+b4214+JW4172+cysQ][STRING:511145.b4214][ASAP:ABE-0013786][ECHOBASE:EB0041][OU-MICROARRAY:b4214][CGSC:34409][ECOCYC:EG10043][REFSEQ:b4214]	RDBECOLIPDC00386	3'(2'),5'-bisphosphate nucleotidase	Amt,AmtA,CysQ	[ALPHAFOLD:P22255][PFAM:PF00459][SMR:P22255][DIP:DIP-9385N][INTERPRO:IPR006240][PROSITE:PS00629][PRIDE:P22255][PRODB:PRO_000022386][ECOLIWIKI:b4214][MODBASE:P22255][REFSEQ:NP_418635][UNIPROT:P22255][ECOCYC:EG10043-MONOMER] 
RDBECOLIGNC00040	osmE	1821918	1822256	reverse	anr,EG10044	[ASKA:ECK1737+b1739+JW1728+osmE][KEIO:ECK1737+b1739+JW1728+osmE][STRING:511145.b1739][ASAP:ABE-0005799][ECHOBASE:EB0042][OU-MICROARRAY:b1739][CGSC:36628][ECOCYC:EG10044][REFSEQ:b1739]	RDBECOLIPDC00387	osmotically-inducible lipoprotein OsmE	Anr,OsmE	[ALPHAFOLD:P0ADB1][INTERPRO:IPR007450][PFAM:PF04355][SMR:P0ADB1][PROSITE:PS51257][PRIDE:P0ADB1][PRODB:PRO_000023469][ECOLIWIKI:b1739][UNIPROT:P0ADB1][REFSEQ:NP_416253][ECOCYC:EG10044-MONOMER] 
RDBECOLIGNC00041	ansA	1850860	1851876	forward	EG10045	[ASKA:ECK1765+b1767+JW1756+ansA][KEIO:ECK1765+b1767+JW1756+ansA][STRING:511145.b1767][ASAP:ABE-0005886][ECHOBASE:EB0043][OU-MICROARRAY:b1767][CGSC:1030][ECOCYC:EG10045][REFSEQ:b1767]	RDBECOLIPDC00082	L-asparaginase 1	AnsA,asparaginase I,AnsI,EcAI	[ALPHAFOLD:P0A962][PDB:2HIM][INTERPRO:IPR006033][PFAM:PF00710][PROSITE:PS00144][DIP:DIP-9109N][SMR:P0A962][SMART:SM00870][PRIDE:P0A962][PRINTS:PR00139][PRODB:PRO_000022103][ECOLIWIKI:b1767][MODBASE:P0A962][UNIPROT:P0A962][REFSEQ:NP_416281][ECOCYC:ANSA-MONOMER] 
RDBECOLIGNC00042	ansB	3099682	3100728	reverse	EG10046	[ASKA:ECK2952+b2957+JW2924+ansB][KEIO:ECK2952+b2957+JW2924+ansB][STRING:511145.b2957][ASAP:ABE-0009700][ECHOBASE:EB0044][OU-MICROARRAY:b2957][CGSC:30045][ECOCYC:EG10046][REFSEQ:b2957]	RDBECOLIPDC00083	L-asparaginase 2	AnsB,asparaginase II,AnsII,EcAII	[PDB:4ECA][ALPHAFOLD:P00805][INTERPRO:IPR004550][PFAM:PF00710][MINT:P00805][PROSITE:PS00144][SMR:P00805][DIP:DIP-9110N][SMART:SM00870][PRIDE:P00805][PRINTS:PR00139][PRODB:PRO_000022104][ECOLIWIKI:b2957][MODBASE:P00805][REFSEQ:NP_417432][UNIPROT:P00805][ECOCYC:ANSB-MONOMER] 
RDBECOLIGNC00043	apaG	51229	51606	reverse	EG10047	[ASKA:ECK0051+b0050+JW0049+apaG][KEIO:ECK0051+b0050+JW0049+apaG][STRING:511145.b0050][ASAP:ABE-0000169][ECHOBASE:EB0045][OU-MICROARRAY:b0050][CGSC:30310][ECOCYC:EG10047][REFSEQ:b0050]	RDBECOLIPDC00388	DUF525 domain-containing protein ApaG	ApaG	[ALPHAFOLD:P62672][INTERPRO:IPR007474][PFAM:PF04379][PRIDE:P62672][SMR:P62672][PROSITE:PS51087][ECOLIWIKI:b0050][SWISSMODEL:P62672][UNIPROT:P62672][REFSEQ:NP_414592][ECOCYC:EG10047-MONOMER] 
RDBECOLIGNC00044	apaH	50380	51222	reverse	cfcB,EG10048	[ASKA:ECK0050+b0049+JW0048+apaH][KEIO:ECK0050+b0049+JW0048+apaH][STRING:511145.b0049][ASAP:ABE-0000167][ECHOBASE:EB0046][OU-MICROARRAY:b0049][CGSC:17761][ECOCYC:EG10048][REFSEQ:b0049]	RDBECOLIPDC00389	diadenosine tetraphosphatase	CfcB,ApaH,bis(5'-nucleosyl)-tetraphosphatase	[ALPHAFOLD:P05637][PFAM:PF00149][PRIDE:P05637][INTERPRO:IPR004617][SMR:P05637][DIP:DIP-9113N][PRODB:PRO_000022106][ECOLIWIKI:b0049][MODBASE:P05637][REFSEQ:NP_414591][UNIPROT:P05637][ECOCYC:EG10048-MONOMER] 
RDBECOLIGNC00045	appA	1040617	1041915	forward	EG10049	[ASKA:ECK0971+b0980+JW0963+appA][KEIO:ECK0971+b0980+JW0963+appA][STRING:511145.b0980][ASAP:ABE-0003305][ECHOBASE:EB0047][OU-MICROARRAY:b0980][CGSC:17758][ECOCYC:EG10049][REFSEQ:b0980]	RDBECOLIPDC00088	periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase	AppA	[PDB:1DKL][ALPHAFOLD:P07102][PFAM:PF00328][INTERPRO:IPR000560][SMR:P07102][PROSITE:PS00616][PRIDE:P07102][PRODB:PRO_000022109][ECOLIWIKI:b0980][MODBASE:P07102][REFSEQ:NP_415500][UNIPROT:P07102][ECOCYC:APPA-MONOMER] 
RDBECOLIGNC00046	appY	583681	584430	forward	EG10050	[ASKA:ECK0556+b0564+JW0553+appY][KEIO:ECK0556+b0564+JW0553+appY][STRING:511145.b0564][ASAP:ABE-0001929][ECHOBASE:EB0048][ECOO157CYC:Z0321][OU-MICROARRAY:b0564][CGSC:31146][ECOCYC:EG10050][REFSEQ:b0564]	RDBECOLIPDC03964	DLP12 prophage; DNA-binding transcriptional activator AppY	AppY	[ALPHAFOLD:P05052][PFAM:PF12833][SMR:P05052][INTERPRO:IPR009057][SMART:SM00342][PROSITE:PS00041][PRIDE:P05052][PRINTS:PR00032][PRODB:PRO_000022112][ECOLIWIKI:b0564][MODBASE:P05052][ECOO157CYC:Z0321-MONOMER][REFSEQ:NP_415096][UNIPROT:P05052][ECOCYC:PD00967] 
RDBECOLIGNC00047	apt	491412	491963	forward	EG10051	[ASKA:ECK0463+b0469+JW0458+apt][KEIO:ECK0463+b0469+JW0458+apt][MIM:614723][STRING:511145.b0469][ASAP:ABE-0001628][ECHOBASE:EB0049][OU-MICROARRAY:b0469][CGSC:1029][ECOCYC:EG10051][REFSEQ:b0469]	RDBECOLIPDC00043	adenine phosphoribosyltransferase	Apt	[ALPHAFOLD:P69503][PFAM:PF00156][INTERPRO:IPR005764][SMR:P69503][DIP:DIP-36165N][PROSITE:PS00103][PRIDE:P69503][PDB:2DY0][ECOLIWIKI:b0469][MODBASE:P69503][SWISSMODEL:P69503][UNIPROT:P69503][REFSEQ:NP_415002][ECOCYC:ADENPRIBOSYLTRAN-MONOMER] 
RDBECOLIGNC00048	araA	66835	68337	reverse	EG10052	[ASKA:ECK0063+b0062+JW0061+araA][STRING:511145.b0062][ASAP:ABE-0000221][ECHOBASE:EB0050][OU-MICROARRAY:b0062][CGSC:1028][ECOCYC:EG10052][REFSEQ:b0062]	RDBECOLIPDC00092	L-arabinose isomerase	AraA	[PDB:2HXG][ALPHAFOLD:P08202][INTERPRO:IPR024664][PANTHER:PTHR38464][PFAM:PF11762][SMR:P08202][DIP:DIP-9123N][PRIDE:P08202][PRODB:PRO_000022114][ECOLIWIKI:b0062][MODBASE:P08202][REFSEQ:NP_414604][UNIPROT:P08202][ECOCYC:ARABISOM-MONOMER] 
RDBECOLIGNC00049	araB	68348	70048	reverse	EG10053	[ASKA:ECK0064+b0063+JW0062+araB][MIM:105400][STRING:511145.b0063][ASAP:ABE-0000223][ECHOBASE:EB0051][OU-MICROARRAY:b0063][CGSC:1027][ECOCYC:EG10053][REFSEQ:b0063]	RDBECOLIPDC04119	ribulokinase	AraB	[ALPHAFOLD:P08204][SMR:P08204][INTERPRO:IPR018485][PFAM:PF02782][PRIDE:P08204][PRODB:PRO_000022115][ECOLIWIKI:b0063][MODBASE:P08204][REFSEQ:NP_414605][UNIPROT:P08204][ECOCYC:RIBULOKIN-MONOMER] 
RDBECOLIGNC00050	araC	70387	71265	forward	EG10054	[ASKA:ECK0065+b0064+JW0063+araC][KEIO:ECK0065+b0064+JW0063+araC][STRING:511145.b0064][ASAP:ABE-0000236][ECHOBASE:EB0052][OU-MICROARRAY:b0064][CGSC:1026][ECOCYC:EG10054][REFSEQ:b0064]	RDBECOLIPDC03931	DNA-binding transcriptional dual regulator AraC	AraC	[ALPHAFOLD:P0A9E0][INTERPRO:IPR009057][PFAM:PF12833][PRIDE:P0A9E0][DIP:DIP-9125N][PDB:2ARC][SMR:P0A9E0][SMART:SM00342][PROSITE:PS00041][PRINTS:PR00032][PRODB:PRO_000022116][ECOLIWIKI:b0064][MODBASE:P0A9E0][UNIPROT:P0A9E0][REFSEQ:NP_414606][ECOCYC:PD00242] 
RDBECOLIGNC00051	araD	65855	66550	reverse	EG10055	[ASKA:ECK0062+b0061+JW0060+araD][STRING:511145.b0061][ASAP:ABE-0000209][ECHOBASE:EB0053][OU-MICROARRAY:b0061][CGSC:1025][ECOCYC:EG10055][REFSEQ:b0061]	RDBECOLIPDC04121	L-ribulose-5-phosphate 4-epimerase AraD	AraD	[ALPHAFOLD:P08203][INTERPRO:IPR001303][PFAM:PF00596][PRIDE:P08203][SMR:P08203][DIP:DIP-9126N][SMART:SM01007][PDB:1K0W][PRODB:PRO_000022117][ECOLIWIKI:b0061][MODBASE:P08203][REFSEQ:NP_414603][UNIPROT:P08203][ECOCYC:RIBULPEPIM-MONOMER] 
RDBECOLIGNC00052	araE	2980764	2982182	reverse	EG10056	[ASKA:ECK2839+b2841+JW2809+araE][KEIO:ECK2839+b2841+JW2809+araE][STRING:511145.b2841][ASAP:ABE-0009319][ECHOBASE:EB0054][OU-MICROARRAY:b2841][CGSC:1024][ECOCYC:EG10056][REFSEQ:b2841]	RDBECOLIPDC00093	arabinose:H<sup>+</sup> symporter	AraE,arabinose MFS transporter	[ALPHAFOLD:P0AE24][INTERPRO:IPR020846][PFAM:PF00083][PROSITE:PS50850][PRIDE:P0AE24][PRINTS:PR00171][PRODB:PRO_000022118][ECOLIWIKI:b2841][MODBASE:P0AE24][UNIPROT:P0AE24][REFSEQ:NP_417318][ECOCYC:ARAE-MONOMER] 
RDBECOLIGNC00053	araF	1985139	1986128	reverse	EG10057	[ASKA:ECK1899+b1901+JW1889+araF][KEIO:ECK1899+b1901+JW1889+araF][STRING:511145.b1901][ASAP:ABE-0006330][ECHOBASE:EB0055][OU-MICROARRAY:b1901][CGSC:1023][ECOCYC:EG10057][REFSEQ:b1901]	RDBECOLIPDC00094	arabinose ABC transporter periplasmic binding protein		[ALPHAFOLD:P02924][PFAM:PF00532][INTERPRO:IPR026266][PDB:9ABP][SMR:P02924][PRIDE:P02924][PRODB:PRO_000022119][ECOLIWIKI:b1901][MODBASE:P02924][REFSEQ:NP_416414][UNIPROT:P02924][ECOCYC:ARAF-MONOMER] 
RDBECOLIGNC00054	araG	1983555	1985069	reverse	EG10058	[ASKA:ECK1898+b1900+JW1888+araG][KEIO:ECK1898+b1900+JW1888+araG][STRING:511145.b1900][ASAP:ABE-0006328][ECHOBASE:EB0056][OU-MICROARRAY:b1900][CGSC:1022][ECOCYC:EG10058][REFSEQ:b1900]	RDBECOLIPDC00095	arabinose ABC transporter ATP binding subunit		[ALPHAFOLD:P0AAF3][PANTHER:PTHR43790:SF6][PFAM:PF00005][INTERPRO:IPR003593][DIP:DIP-48055N][SMART:SM00382][PROSITE:PS00211][PRIDE:P0AAF3][PRODB:PRO_000022120][ECOLIWIKI:b1900][MODBASE:P0AAF3][UNIPROT:P0AAF3][REFSEQ:NP_416413][ECOCYC:ARAG-MONOMER] 
RDBECOLIGNC00055	araH	1982554	1983540	reverse	b1898,b1899,EG10059	[ASKA:b1899+b1898+b4460+araH][KEIO:ECK1897+b4460+JW1887+araH][STRING:511145.b4460][ASAP:ABE-0174093][ECHOBASE:EB0057][CGSC:18535][OU-MICROARRAY:b1899][ECOCYC:EG10059][REFSEQ:b4460]	RDBECOLIPDC00096	arabinose ABC transporter membrane subunit	AraH	[ALPHAFOLD:P0AE26][PFAM:PF02653][PRIDE:P0AE26][INTERPRO:IPR001851][PRODB:PRO_000022121][ECOLIWIKI:b4460][REFSEQ:YP_026162][UNIPROT:P0AE26][ECOCYC:ARAH-MONOMER] 
RDBECOLIGNC00056	araJ	411297	412481	reverse	araT,EG10060	[ASKA:ECK0390+b0396+JW0386+araJ][KEIO:ECK0390+b0396+JW0386+araJ][STRING:511145.b0396][ASAP:ABE-0001378][ECHOBASE:EB0058][OU-MICROARRAY:b0396][CGSC:29861][ECOCYC:EG10060][REFSEQ:b0396]	RDBECOLIPDC00097	putative transport protein AraJ	AraT,AraJ,AraJ MFS transporter	[ALPHAFOLD:P23910][INTERPRO:IPR011701][PFAM:PF07690][PRIDE:P23910][PROSITE:PS50850][PRODB:PRO_000022122][ECOLIWIKI:b0396][MODBASE:P23910][REFSEQ:NP_414930][UNIPROT:P23910][ECOCYC:ARAJ-MONOMER] 
RDBECOLIGNC00057	arcA	4639590	4640306	reverse	sfrA,cpxC,dye,fexA,msp,seg,EG10061	[ASKA:ECK4393+b4401+JW4364+arcA][KEIO:ECK4393+b4401+JW4364+arcA][STRING:511145.b4401][ASAP:ABE-0014434][ECHOBASE:EB0059][OU-MICROARRAY:b4401][CGSC:831][ECOCYC:EG10061][REFSEQ:b4401]	RDBECOLIPDC00098	DNA-binding transcriptional dual regulator ArcA	CpxC,Dye,FexA,Msp,Seg,SfrA,ArcA,dye resistance protein,ArcA response regulator	[ALPHAFOLD:P0A9Q1][PANTHER:PTHR48111][INTERPRO:IPR011006][REFSEQ:NP_418818][PFAM:PF00486][PROSITE:PS50110][SMR:P0A9Q1][DIP:DIP-36035N][SMART:SM00448][PDB:1XHE][PRIDE:P0A9Q1][PRODB:PRO_000022123][ECOLIWIKI:b4401][MODBASE:P0A9Q1][UNIPROT:P0A9Q1][ECOCYC:ARCA-MONOMER] 
RDBECOLIGNC00058	arcB	3350689	3353025	reverse	EG10062	[ASKA:ECK3200+b3210+JW5536+arcB][KEIO:ECK3200+b3210+JW5536+arcB][STRING:511145.b3210][ASAP:ABE-0010537][ECHOBASE:EB0060][OU-MICROARRAY:b3210][CGSC:29063][ECOCYC:EG10062][REFSEQ:b3210]	RDBECOLIPDC00099	sensor histidine kinase ArcB	ArcB	[ALPHAFOLD:P0AEC3][INTERPRO:IPR003594][PFAM:PF01627][MINT:P0AEC3][PDB:1A0B][SMR:P0AEC3][DIP:DIP-47915N][SMART:SM00387][PROSITE:PS50109][PRIDE:P0AEC3][PRINTS:PR00344][PRODB:PRO_000022124][ECOLIWIKI:b3210][REFSEQ:YP_026207][MODBASE:P0AEC3][SWISSMODEL:P0AEC3][UNIPROT:P0AEC3][ECOCYC:ARCB-MONOMER] 
RDBECOLIGNC00059	argA	2949242	2950573	forward	Arg2,Arg1,EG10063	[ASKA:ECK2814+b2818+JW2786+argA][KEIO:ECK2814+b2818+JW2786+argA][STRING:511145.b2818][NCBI-GENE:947289][ASAP:ABE-0009245][ECHOBASE:EB0061][CGSC:1021][OU-MICROARRAY:b2818][ECOCYC:EG10063][REFSEQ:b2818]	RDBECOLIPDC03823	N-acetylglutamate synthase	ArgA	[ALPHAFOLD:P0A6C5][INTERPRO:IPR016181][PANTHER:PTHR30602][PFAM:PF00583][SMR:P0A6C5][DIP:DIP-48037N][PROSITE:PS51186][PRIDE:P0A6C5][PRODB:PRO_000022126][ECOLIWIKI:b2818][MODBASE:P0A6C5][UNIPROT:P0A6C5][REFSEQ:NP_417295][ECOCYC:N-ACETYLTRANSFER-MONOMER] 
RDBECOLIGNC00060	argB	4156013	4156789	forward	EG10064	[ASKA:ECK3950+b3959+JW5553+argB][KEIO:ECK3950+b3959+JW5553+argB][STRING:511145.b3959][NCBI-GENE:948464][ASAP:ABE-0012967][ECHOBASE:EB0062][CGSC:1020][OU-MICROARRAY:b3959][ECOCYC:EG10064][REFSEQ:b3959]	RDBECOLIPDC00026	acetylglutamate kinase	ArgB	[ALPHAFOLD:P0A6C8][INTERPRO:IPR004662][PFAM:PF00696][DIP:DIP-9136N][PDB:1OHB][SMR:P0A6C8][PRIDE:P0A6C8][PRODB:PRO_000022127][ECOLIWIKI:b3959][REFSEQ:NP_418394][MODBASE:P0A6C8][UNIPROT:P0A6C8][ECOCYC:ACETYLGLUTKIN-MONOMER] 
RDBECOLIGNC00061	argC	4155001	4156005	forward	Arg2,EG10065	[ASKA:ECK3949+b3958+JW3930+argC][KEIO:ECK3949+b3958+JW3930+argC][STRING:511145.b3958][NCBI-GENE:948455][ASAP:ABE-0012964][ECHOBASE:EB0063][CGSC:1019][OU-MICROARRAY:b3958][ECOCYC:EG10065][REFSEQ:b3958]	RDBECOLIPDC03822	N-acetylglutamylphosphate reductase	ArgC	[ALPHAFOLD:P11446][INTERPRO:IPR023013][PFAM:PF02774][PRIDE:P11446][SMR:P11446][SMART:SM00859][PROSITE:PS01224][ECOLIWIKI:b3958][MODBASE:P11446][SWISSMODEL:P11446][REFSEQ:NP_418393][UNIPROT:P11446][ECOCYC:N-ACETYLGLUTPREDUCT-MONOMER] 
RDBECOLIGNC00062	argD	3488960	3490180	reverse	Arg1,dapC,dtu,EG10066	[ASKA:ECK3347+b3359+JW3322+argD][KEIO:ECK3347+b3359+JW3322+argD][MIM:258870][STRING:511145.b3359][NCBI-GENE:947864][ASAP:ABE-0010976][ECHOBASE:EB0064][ENTREZ:M32796][OU-MICROARRAY:b3359][CGSC:1018][ECOCYC:EG10066][REFSEQ:b3359]	RDBECOLIPDC00028	<i>N</i>-acetylornithine aminotransferase / <i>N</i>-succinyldiaminopimelate aminotransferase	Dtu,DapC,ArgD	[ALPHAFOLD:P18335][PFAM:PF00202][SMR:P18335][DIP:DIP-9138N][INTERPRO:IPR017652][PROSITE:PS00600][PRIDE:P18335][PRODB:PRO_000022128][ECOLIWIKI:b3359][MODBASE:P18335][REFSEQ:NP_417818][SWISSMODEL:P18335][UNIPROT:P18335][ECOCYC:ACETYLORNTRANSAM-MONOMER] 
RDBECOLIGNC00063	argF	289301	290305	reverse	EG10067	[ASKA:ECK0274+b0273+JW0266+argF][KEIO:ECK0274+b0273+JW0266+argF][STRING:511145.b0273][NCBI-GENE:944844][ASAP:ABE-0000939][ECHOBASE:EB0065][OU-MICROARRAY:b0273][CGSC:1016][ECOCYC:EG10067][REFSEQ:b0273]	RDBECOLIPDC00241	CP4-6 prophage; ornithine carbamoyltransferase ArgF	ArgF,ornithine carbamoyltransferase chain F	[ALPHAFOLD:P06960][INTERPRO:IPR006132][PFAM:PF00185][PRIDE:P06960][SMR:P06960][PROSITE:PS00097][PRINTS:PR00100][PRODB:PRO_000022130][ECOLIWIKI:b0273][MODBASE:P06960][REFSEQ:NP_414807][SWISSMODEL:P06960][UNIPROT:P06960][ECOCYC:CHAINF-MONOMER] 
RDBECOLIGNC00064	argG	3318637	3319980	forward	EG10068	[ASKA:ECK3161+b3172+JW3140+argG][KEIO:ECK3161+b3172+JW3140+argG][MIM:215700][STRING:511145.b3172][NCBI-GENE:947590][ASAP:ABE-0010428][ECHOBASE:EB0066][OU-MICROARRAY:b3172][CGSC:1015][ECOCYC:EG10068][REFSEQ:b3172]	RDBECOLIPDC00105	argininosuccinate synthetase	ArgG	[ALPHAFOLD:P0A6E4][PFAM:PF00764][INTERPRO:IPR023437][SMR:P0A6E4][DIP:DIP-35842N][PROSITE:PS00564][PRIDE:P0A6E4][PANTHER:PTHR11587][PDB:1KP3][ECOLIWIKI:b3172][UNIPROT:P0A6E4][REFSEQ:NP_417640][ECOCYC:ARGSUCCINSYN-MONOMER] 
RDBECOLIGNC00065	argI	4477307	4478311	reverse	EG10069	[ASKA:ECK4247+b4254+JW4211+argI][KEIO:ECK4247+b4254+JW4211+argI][MIM:311250][STRING:511145.b4254][NCBI-GENE:948774][ASAP:ABE-0013927][ECHOBASE:EB0067][OU-MICROARRAY:b4254][CGSC:1013][ECOCYC:EG10069][REFSEQ:b4254]	RDBECOLIPDC00242	ornithine carbamoyltransferase ArgI	ArgI,ornithine carbamoyltransferase chain I	[ALPHAFOLD:P04391][INTERPRO:IPR006132][PFAM:PF00185][SMR:P04391][DIP:DIP-9143N][PROSITE:PS00097][PRIDE:P04391][PRINTS:PR00100][PDB:2OTC][PRODB:PRO_000022131][ECOLIWIKI:b4254][MODBASE:P04391][REFSEQ:NP_418675][UNIPROT:P04391][ECOCYC:CHAINI-MONOMER] 
RDBECOLIGNC00066	argR	3384703	3385173	forward	Rarg,xerA,EG10070	[ASKA:ECK3226+b3237+JW3206+argR][STRING:511145.b3237][ASAP:ABE-0010620][ECHOBASE:EB0068][OU-MICROARRAY:b3237][CGSC:1011][ECOCYC:EG10070][REFSEQ:b3237]	RDBECOLIPDC03918	DNA-binding transcriptional dual regulator ArgR	XerA,ArgR	[ALPHAFOLD:P0A6D0][INTERPRO:IPR001669][PANTHER:PTHR34471][PFAM:PF02863][PRIDE:P0A6D0][SMR:P0A6D0][DIP:DIP-47999N][PRINTS:PR01467][PDB:1XXC][PRODB:PRO_000022134][ECOLIWIKI:b3237][MODBASE:P0A6D0][UNIPROT:P0A6D0][REFSEQ:NP_417704][ECOCYC:PD00194] 
RDBECOLIGNC00067	argS	1960062	1961795	forward	lov,lov-1,EG10071	[ASKA:ECK1877+b1876+JW1865+argS][MIM:616140][STRING:511145.b1876][ASAP:ABE-0006264][ECHOBASE:EB0069][OU-MICROARRAY:b1876][CGSC:1010][ECOCYC:EG10071][REFSEQ:b1876]	RDBECOLIPDC00103	arginine&mdash;tRNA ligase	Lov,ArgS,ArgRS	[ALPHAFOLD:P11875][PDB:4OBY][INTERPRO:IPR001412][PFAM:PF05746][SMR:P11875][DIP:DIP-9147N][SMART:SM01016][PROSITE:PS00178][PRIDE:P11875][PANTHER:PTHR11956][PRINTS:PR01038][PRODB:PRO_000022135][ECOLIWIKI:b1876][MODBASE:P11875][REFSEQ:NP_416390][UNIPROT:P11875][ECOCYC:ARGS-MONOMER] 
RDBECOLIGNC00068	argT	2427009	2427791	reverse	EG10072	[ASKA:ECK2304+b2310+JW2307+argT][KEIO:ECK2304+b2310+JW2307+argT][STRING:511145.b2310][ASAP:ABE-0007621][ECHOBASE:EB0070][OU-MICROARRAY:b2310][CGSC:18529][ECOCYC:EG10072][REFSEQ:b2310]	RDBECOLIPDC00107	lysine/arginine/ornithine ABC transporter periplasmic binding protein		[ALPHAFOLD:P09551][PFAM:PF00497][SMR:P09551][DIP:DIP-9148N][INTERPRO:IPR005768][SMART:SM00062][PROSITE:PS01039][PRIDE:P09551][PRODB:PRO_000022136][ECOLIWIKI:b2310][MODBASE:P09551][REFSEQ:NP_416813][SWISSMODEL:P09551][UNIPROT:P09551][ECOCYC:ARGT-MONOMER] 
RDBECOLIGNC00069	aroA	958812	960095	forward	EG10073	[ASKA:ECK0899+b0908+JW0891+aroA][KEIO:ECK0899+b0908+JW0891+aroA][STRING:511145.b0908][ASAP:ABE-0003095][ECHOBASE:EB0071][OU-MICROARRAY:b0908][CGSC:1008][ECOCYC:EG10073][REFSEQ:b0908]	RDBECOLIPDC00108	3-phosphoshikimate 1-carboxyvinyltransferase	AroA	[ALPHAFOLD:P0A6D3][INTERPRO:IPR001986][PFAM:PF00275][PDB:1MI4][SMR:P0A6D3][DIP:DIP-48256N][PROSITE:PS00104][PRIDE:P0A6D3][PRODB:PRO_000022142][ECOLIWIKI:b0908][MODBASE:P0A6D3][UNIPROT:P0A6D3][REFSEQ:NP_415428][ECOCYC:AROA-MONOMER] 
RDBECOLIGNC00070	aroB	3517398	3518486	reverse	EG10074	[ASKA:ECK3376+b3389+JW3352+aroB][KEIO:ECK3376+b3389+JW3352+aroB][STRING:511145.b3389][ASAP:ABE-0011067][ECHOBASE:EB0072][OU-MICROARRAY:b3389][CGSC:1007][ECOCYC:EG10074][REFSEQ:b3389]	RDBECOLIPDC00109	3-dehydroquinate synthase	AroB	[ALPHAFOLD:P07639][PFAM:PF01761][INTERPRO:IPR016037][SMR:P07639][DIP:DIP-9150N][PRIDE:P07639][PRODB:PRO_000022143][ECOLIWIKI:b3389][MODBASE:P07639][SWISSMODEL:P07639][REFSEQ:NP_417848][UNIPROT:P07639][ECOCYC:AROB-MONOMER] 
RDBECOLIGNC00071	aroC	2446388	2447473	reverse	EG10075	[ASKA:ECK2323+b2329+JW2326+aroC][KEIO:ECK2323+b2329+JW2326+aroC][STRING:511145.b2329][ASAP:ABE-0007693][ECHOBASE:EB0073][OU-MICROARRAY:b2329][CGSC:1006][ECOCYC:EG10075][REFSEQ:b2329]	RDBECOLIPDC00110	chorismate synthase	AroC	[ALPHAFOLD:P12008][INTERPRO:IPR000453][PFAM:PF01264][SMR:P12008][PROSITE:PS00787][PRIDE:P12008][PANTHER:PTHR21085][PRODB:PRO_000022144][ECOLIWIKI:b2329][MODBASE:P12008][SWISSMODEL:P12008][REFSEQ:NP_416832][UNIPROT:P12008][ECOCYC:AROC-MONOMER] 
RDBECOLIGNC00072	aroD	1774686	1775444	forward	EG10076	[ASKA:ECK1691+b1693+JW1683+aroD][STRING:511145.b1693][ASAP:ABE-0005653][ECHOBASE:EB0074][OU-MICROARRAY:b1693][CGSC:1005][ECOCYC:EG10076][REFSEQ:b1693]	RDBECOLIPDC00111	3-dehydroquinate dehydratase	AroD	[ALPHAFOLD:P05194][PFAM:PF01487][SMR:P05194][INTERPRO:IPR018508][PROSITE:PS01028][PRIDE:P05194][PRODB:PRO_000022145][ECOLIWIKI:b1693][MODBASE:P05194][SWISSMODEL:P05194][REFSEQ:NP_416208][UNIPROT:P05194][ECOCYC:AROD-MONOMER] 
