From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00003681	Q9U2R6	reviewed	NHR91_CAEEL	Nuclear hormone receptor family member nhr-91	nhr-91 Y15E3A.1	Caenorhabditis elegans	474
WBGene00003892	Q9XW70	reviewed	BBS7_CAEEL	Bardet-Biedl syndrome 7 protein homolog (Osmotic avoidance abnormal protein 12)	osm-12 bbs-7 Y75B8A.12	Caenorhabditis elegans	721
WBGene00005010	Q9XWP6	reviewed	KDM1A_CAEEL	Lysine-specific histone demethylase 1 (EC 1.14.99.66) (P110b homolog) (Suppressor of presenilin 5)	spr-5 Y40B1B.6	Caenorhabditis elegans	770
WBGene00008829	O45364	reviewed	C35D1_CAEEL	Probable cytochrome P450 cyp-35D1 (EC 1.14.-.-)	cyp-35d1 F14H3.10	Caenorhabditis elegans	499
WBGene00000220	Q21361	reviewed	NFIL3_CAEEL	Transcription factor atf-2 (cAMP-dependent transcription factor atf-2)	atf-2 K08F8.2	Caenorhabditis elegans	401
WBGene00006775	O17894	reviewed	HM35_CAEEL	Homeobox protein unc-39 (Homeobox protein ceh-35) (Uncoordinated protein 39)	unc-39 ceh-35 mig-3 F56A12.1	Caenorhabditis elegans	335
WBGene00001434	Q22510	reviewed	FKH02_CAEEL	Forkhead box protein fkh-2 (Forkhead transcription factor family member fkh-2)	fkh-2 T14G12.4	Caenorhabditis elegans	270
WBGene00010890	Q21554	reviewed	DDB1_CAEEL	DNA damage-binding protein 1 (Damage-specific DNA-binding protein 1)	ddb-1 M18.5	Caenorhabditis elegans	1134
WBGene00007913	P90771	reviewed	C36A1_CAEEL	Probable cytochrome P450 CYP36A1 (EC 1.14.-.-)	cyp-36A1 cyp36a1 C34B7.3	Caenorhabditis elegans	493
WBGene00007128	P41941	reviewed	GOSR2_CAEEL	Golgi SNAP receptor complex member 2 homolog memb-1	memb-1 gosr-2.1 B0272.2	Caenorhabditis elegans	213
WBGene00001790	Q18938	reviewed	MAAI_CAEEL	Probable maleylacetoacetate isomerase (MAAI) (EC 5.2.1.2) (Glutathione S-transferase gst-42)	gst-42 D1053.1	Caenorhabditis elegans	214
WBGene00016493	O01504	reviewed	RLA2_CAEEL	Large ribosomal subunit protein P2 (60S acidic ribosomal protein P2)	C37A2.7	Caenorhabditis elegans	107
WBGene00001995	G5EET5	reviewed	CBXH1_CAEEL	Chromobox protein homolog hpl-1 (HP1-like heterochromatin protein 1)	hpl-1 K08H2.6	Caenorhabditis elegans	184
WBGene00001755	P91253	reviewed	GST7_CAEEL	Probable glutathione S-transferase 7 (EC 2.5.1.18) (GST class-sigma)	gst-7 F11G11.2	Caenorhabditis elegans	206
WBGene00003417	G5EC44	reviewed	MRT2_CAEEL	Cell cycle checkpoint protein RAD1 homolog mrt-2 (EC 3.1.11.2)	mrt-2 hpr-1 Y41C4A.14	Caenorhabditis elegans	267
WBGene00006374	P91409	reviewed	STX4_CAEEL	Putative syntaxin-4	syx-4 syn-4 T01B11.3	Caenorhabditis elegans	287
WBGene00017733	Q9TXH9	reviewed	UBXN1_CAEEL	UBX domain-containing protein 1	ubxn-1 F23C8.4	Caenorhabditis elegans	299
WBGene00005007	Q18240	reviewed	SPR2_CAEEL	Suppressor of presenilin-2	spr-2 C27B7.1	Caenorhabditis elegans	312
WBGene00007500	Q17886	reviewed	NASP1_CAEEL	Protein NASP homolog 1	nasp-1 C09H10.6	Caenorhabditis elegans	382
WBGene00017816	P91277	reviewed	HRPK1_CAEEL	Heterogeneous nuclear ribonucleoprotein K homolog (hnRNP K)	hrpk-1 F26B1.2	Caenorhabditis elegans	397
WBGene00003936	Q95QA6	reviewed	PAT12_CAEEL	Protein pat-12 (Paralyzed arrest at two-fold 12 protein)	pat-12 T17H7.4	Caenorhabditis elegans	663
WBGene00002064	P34563	reviewed	IF5A1_CAEEL	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (Initiation factor five protein 1)	iff-1 T05G5.10	Caenorhabditis elegans	161
WBGene00017830	Q19826	reviewed	RPAB3_CAEEL	Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (RNA polymerase B subunit 8) (RPB8) (RPB17)	rpb-8 F26F4.11	Caenorhabditis elegans	148
WBGene00006391	O45784	reviewed	TAF9_CAEEL	Transcription initiation factor TFIID subunit 9 (TBP-associated transcription factor family member taf-9)	taf-9 taf-10 T12D8.7	Caenorhabditis elegans	183
WBGene00003952	P34286	reviewed	PSB1_CAEEL	Proteasome subunit beta type-1 (Proteasome subunit beta 6)	pbs-6 C02F5.9	Caenorhabditis elegans	258
WBGene00003651	O62389	reviewed	NHR61_CAEEL	Nuclear hormone receptor family member nhr-61	nhr-61 W01D2.2	Caenorhabditis elegans	412
WBGene00021676	Q9N3P1	reviewed	PID2_CAEEL	Protein pid-2 (Z granule surface protein 1) (piRNA-induced silencing defective protein 2)	pid-2 zsp-1 Y48G1C.1	Caenorhabditis elegans	454
WBGene00003822	Q21029	reviewed	NSY1_CAEEL	Mitogen-activated protein kinase kinase kinase nsy-1 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 1) (ASK-1) (Neuronal symmetry kinase 1)	nsy-1 F59A6.1	Caenorhabditis elegans	1498
WBGene00003030	Q07292	reviewed	KRAF1_CAEEL	Raf homolog serine/threonine-protein kinase (EC 2.7.11.1) (Abnormal cell lineage protein 45)	lin-45 raf-1 Y73B6A.5	Caenorhabditis elegans	813
WBGene00003368	Q20347	reviewed	MKK4_CAEEL	MAP kinase kinase mkk-4 (EC 2.7.12.2)	mkk-4 F42G10.2	Caenorhabditis elegans	363
WBGene00001648	P51875	reviewed	GNAO_CAEEL	Guanine nucleotide-binding protein G(o) subunit alpha	goa-1 C26C6.2	Caenorhabditis elegans	354
WBGene00000143	P34514	reviewed	ANC2_CAEEL	Anaphase-promoting complex subunit 2 (APC2) (Cyclosome subunit 2)	apc-2 K06H7.6/K06H7.5	Caenorhabditis elegans	731
WBGene00019220	Q9N5M2	reviewed	PFD2_CAEEL	Prefoldin subunit 2	pfd-2 tag-355 H20J04.5	Caenorhabditis elegans	141
WBGene00003133	O18191	reviewed	APC1_CAEEL	Anaphase-promoting complex subunit 1 (APC1) (Metaphase-to-anaphase transition protein 2)	mat-2 apc-1 evl-22 pod-3 W10C6.1	Caenorhabditis elegans	1505
WBGene00003134	Q19294	reviewed	CDC23_CAEEL	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Metaphase-to-anaphase transition defect protein 3)	mat-3 apc-8 cdc-23 pod-4 vex-2 F10C5.1	Caenorhabditis elegans	673
WBGene00001284	P34441	reviewed	EMB30_CAEEL	Abnormal embryogenesis protein 30	emb-30 F54C8.3	Caenorhabditis elegans	1027
WBGene00002190	P30625	reviewed	KAPR_CAEEL	cAMP-dependent protein kinase regulatory subunit	kin-2 kin-a R07E4.6	Caenorhabditis elegans	366
WBGene00022473	Q95Y80	reviewed	BET1_CAEEL	Bromodomain-containing protein bet-1	bet-1 Y119C1B.8	Caenorhabditis elegans	853
WBGene00004340	P53016	reviewed	RFC4_CAEEL	Replication factor C subunit 4 (Activator 1 subunit 4)	rfc-4 F31E3.3	Caenorhabditis elegans	334
WBGene00004767	Q93794	reviewed	SEL10_CAEEL	F-box/WD repeat-containing protein sel-10 (Egg laying defective protein 41) (Suppressor/enhancer of lin-12 protein 10)	sel-10 egl-41 F55B12.3	Caenorhabditis elegans	587
WBGene00013591	D0Z5N4	reviewed	E2AKB_CAEEL	Eukaryotic translation initiation factor 2-alpha kinase gcn-2 (EC 2.7.11.1) (General control nonderepressible kinase 2)	gcn-2 Y81G3A.3	Caenorhabditis elegans	1699
WBGene00002259	O02323	reviewed	FABP7_CAEEL	Fatty acid-binding protein homolog 7	lbp-7 T22G5.2	Caenorhabditis elegans	137
WBGene00012555	Q9XWV0	reviewed	TMM33_CAEEL	Transmembrane protein 33 homolog	npp-25 Y37D8A.17	Caenorhabditis elegans	271
WBGene00000785	P43509	reviewed	CPR5_CAEEL	Cathepsin B-like cysteine proteinase 5 (EC 3.4.22.-) (Cysteine protease-related 5)	cpr-5 W07B8.5	Caenorhabditis elegans	344
WBGene00000816	Q9N359	reviewed	CSN4_CAEEL	COP9 signalosome complex subunit 4 (Signalosome subunit 4)	csn-4 Y55F3AM.15	Caenorhabditis elegans	412
WBGene00001189	O17754	reviewed	CBPE_CAEEL	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Egg-laying defective protein 21)	egl-21 F01D4.4	Caenorhabditis elegans	472
WBGene00009992	Q20719	reviewed	NDUV2_CAEEL	Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2)	F53F4.10	Caenorhabditis elegans	239
WBGene00003698	O45449	reviewed	NH108_CAEEL	Nuclear hormone receptor family member nhr-108	nhr-108 F35E8.12	Caenorhabditis elegans	338
WBGene00003641	O17927	reviewed	NHR51_CAEEL	Nuclear hormone receptor family member nhr-51	nhr-51 K06B4.1	Caenorhabditis elegans	371
WBGene00001869	Q21952	reviewed	NUF2_CAEEL	Kinetochore protein Nuf2 homolog (CeNuf2) (Kinetochore protein him-10) (Protein high incidence of males 10)	him-10 R12B2.4	Caenorhabditis elegans	490
WBGene00004042	P34331	reviewed	PLK1_CAEEL	Serine/threonine-protein kinase plk-1 (EC 2.7.11.21) (Polo-like kinase 1)	plk-1 plc1 C14B9.4	Caenorhabditis elegans	649
WBGene00003183	P34808	reviewed	KTNA1_CAEEL	Meiotic spindle formation protein mei-1 (EC 5.6.1.1) (Katanin p60 ATPase-containing subunit A1) (Katanin p60 subunit A1) (p60 katanin)	mei-1 T01G9.5	Caenorhabditis elegans	472
WBGene00004953	P91870	reviewed	SPD2_CAEEL	Spindle-defective protein 2	spd-2 F32H2.3	Caenorhabditis elegans	824
WBGene00003992	Q9TZQ3	reviewed	PGL1_CAEEL	Guanyl-specific ribonuclease pgl-1 (EC 4.6.1.24) (P granule abnormality protein 1)	pgl-1 ZK381.4	Caenorhabditis elegans	730
WBGene00003184	O44740	reviewed	MEI2_CAEEL	Meiotic spindle formation protein 2	mei-2 F57B10.12	Caenorhabditis elegans	280
WBGene00004085	Q9XW79	reviewed	PP4C1_CAEEL	Serine/threonine-protein phosphatase 4 catalytic subunit 1 (PP4C-1) (EC 3.1.3.16)	pph-4.1 Y75B8A.30	Caenorhabditis elegans	333
WBGene00002215	P46822	reviewed	KLC_CAEEL	Kinesin light chain (KLC)	klc-2 C18C4.10	Caenorhabditis elegans	540
WBGene00002994	P45970	reviewed	LIN5_CAEEL	Spindle apparatus protein lin-5 (Abnormal cell lineage protein 5)	lin-5 T09A5.10	Caenorhabditis elegans	821
WBGene00003222	Q9NH52	reviewed	MES4_CAEEL	Histone-lysine N-methyltransferase mes-4 (EC 2.1.1.357) (Maternal-effect sterile protein 4)	mes-4 Y2H9A.1	Caenorhabditis elegans	898
WBGene00001630	Q95ZJ1	reviewed	GALT5_CAEEL	Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)	gly-5 Y39E4B.12	Caenorhabditis elegans	626
WBGene00000469	Q94126	reviewed	CES2_CAEEL	Transcription factor ces-2 (Cell death specification protein 2)	ces-2 ZK909.4	Caenorhabditis elegans	211
WBGene00013197	G5EC63	reviewed	DEGS2_CAEEL	Putative sphingolipid delta(4)-desaturase/C4-monooxygenase (EC 1.14.18.5) (EC 1.14.19.17) (Sphingolipid 4-desaturase) (Sphingolipid C4-monooxygenase)	ttm-5 Y54E5A.1	Caenorhabditis elegans	362
WBGene00004013	Q17381	reviewed	PHA4_CAEEL	Defective pharyngeal development protein 4 (Ce-fkh-1) (Fork head-HNF-3 homolog)	pha-4 fkh-1 F38A6.1	Caenorhabditis elegans	506
WBGene00004205	Q9GYI4	reviewed	JMJD6_CAEEL	Bifunctional arginine demethylase and lysyl-hydroxylase psr-1 (EC 1.14.11.-) (Phosphatidylserine receptor 1)	psr-1 F29B9.4	Caenorhabditis elegans	400
WBGene00014228	Q09357	reviewed	MET16_CAEEL	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase (EC 2.1.1.346) (N6-adenosine-methyltransferase mett-10) (EC 2.1.1.348)	mett-10 ZK1128.2	Caenorhabditis elegans	479
WBGene00006583	Q09665	reviewed	TNNC2_CAEEL	Troponin C, isoform 2	tnc-2 ZK673.7	Caenorhabditis elegans	160
WBGene00004029	G5ECP4	reviewed	PIK1_CAEEL	Pelle-like serine/threonine-protein kinase pik-1 (EC 2.7.11.1)	pik-1 K09B11.1	Caenorhabditis elegans	485
WBGene00004856	Q02330	reviewed	SMA2_CAEEL	Dwarfin sma-2 (MAD protein homolog 1)	sma-2 cem-1 ZK370.2	Caenorhabditis elegans	418
WBGene00004858	P45897	reviewed	SMA4_CAEEL	Dwarfin sma-4 (MAD protein homolog 3)	sma-4 cem-3 R12B2.1	Caenorhabditis elegans	570
WBGene00004056	Q8MXI4	reviewed	PMK2_CAEEL	Mitogen-activated protein kinase pmk-2 (EC 2.7.11.24) (Stress-activated protein kinase pmk-2) (p38 MAP kinase 2)	pmk-2 F42G8.3	Caenorhabditis elegans	419
WBGene00000103	Q9XTG7	reviewed	AKT2_CAEEL	Serine/threonine-protein kinase akt-2 (EC 2.7.11.1) (Protein kinase B akt-2) (PKB akt-2)	akt-2 F28H6.1	Caenorhabditis elegans	528
WBGene00006887	Q45FX5	reviewed	VAV_CAEEL	Protein vav-1	vav-1 C35B8.2	Caenorhabditis elegans	1007
WBGene00013111	Q9NAD6	reviewed	STAT1_CAEEL	Signal transducer and activator of transcription 1	sta-1 Y51H4A.17	Caenorhabditis elegans	706
WBGene00006524	G5EEM6	reviewed	TAB1_CAEEL	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (TAB1-like protein 1) (TAK1 kinase/MOM-4 binding Protein)	tap-1 C44H4.5	Caenorhabditis elegans	386
WBGene00003396	Q9XTC6	reviewed	MOM4_CAEEL	Mitogen-activated protein kinase kinase kinase mom-4 (EC 2.7.11.25)	mom-4 F52F12.3	Caenorhabditis elegans	536
WBGene00003247	Q23356	reviewed	MIG15_CAEEL	Serine/threonine-protein kinase mig-15 (EC 2.7.11.1) (Abnormal cell migration protein 15)	mig-15 ZC504.4	Caenorhabditis elegans	1096
WBGene00022402	Q9N2U6	reviewed	LTOR2_CAEEL	Ragulator complex protein LAMTOR2 homolog (Late endosomal/lysosomal adapter and MAPK and MTOR activator 1)	lmtr-2 Y97E10AR.7	Caenorhabditis elegans	124
WBGene00000813	Q9GS00	reviewed	CSN1_CAEEL	COP9 signalosome complex subunit 1 (Signalosome subunit 1)	csn-1 Y59A8A.1	Caenorhabditis elegans	601
WBGene00016964	Q95QQ2	reviewed	TPC13_CAEEL	Probable trafficking protein particle complex subunit 13 homolog	C56C10.7	Caenorhabditis elegans	401
WBGene00017431	Q07085	reviewed	EST2_CAEEL	Esterase CM06B1 (EC 3.1.1.1)	F13H6.3	Caenorhabditis elegans	554
WBGene00007993	Q93353	reviewed	IDH3B_CAEEL	Probable isocitrate dehydrogenase [NAD] subunit beta, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit beta) (NAD(+)-specific ICDH subunit beta)	idhb-1 C37E2.1	Caenorhabditis elegans	379
WBGene00007018	Q966M5	reviewed	MED18_CAEEL	Mediator of RNA polymerase II transcription subunit 18 (Mediator complex subunit 18)	mdt-18 C55B7.9	Caenorhabditis elegans	232
WBGene00012713	O45924	reviewed	ODBA_CAEEL	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component alpha chain)	bckd-1A Y39E4A.3	Caenorhabditis elegans	431
WBGene00009092	Q19766	reviewed	TOM20_CAEEL	Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor TOM20) (Translocase of outer mitochondrial membrane protein 20)	tomm-20 F23H12.2	Caenorhabditis elegans	188
WBGene00007718	Q9XVR6	reviewed	OTUBL_CAEEL	Ubiquitin thioesterase otubain-like (EC 3.4.19.12) (Deubiquitinating enzyme otubain-like) (Ubiquitin-specific-processing protease otubain-like)	otub-1 C25D7.8	Caenorhabditis elegans	284
WBGene00009732	O62246	reviewed	COPE_CAEEL	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	cope-1 F45G2.4	Caenorhabditis elegans	292
WBGene00006733	Q19584	reviewed	UFD1_CAEEL	Ubiquitin fusion degradation protein 1 homolog (UB fusion protein 1)	ufd-1 F19B6.2	Caenorhabditis elegans	342
WBGene00003395	Q10459	reviewed	MOM2_CAEEL	Protein mom-2	mom-2 F38E1.7	Caenorhabditis elegans	362
WBGene00010769	O45686	reviewed	ASAH1_CAEEL	Acid ceramidase (EC 3.5.1.23) (Acylsphingosine amidohydrolase 1) [Cleaved into: Acid ceramidase subunit alpha; Acid ceramidase subunit beta]	asah-1 K11D2.2	Caenorhabditis elegans	393
WBGene00022420	Q23232	reviewed	WDR4_CAEEL	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit (WD repeat-containing protein 4 homolog)	wdr-4 Y102E9.2	Caenorhabditis elegans	388
WBGene00013894	Q27535	reviewed	KARG2_CAEEL	Probable arginine kinase ZC434.8 (AK) (EC 2.7.3.3)	ZC434.8	Caenorhabditis elegans	360
WBGene00011474	P54216	reviewed	ALF1_CAEEL	Fructose-bisphosphate aldolase 1 (EC 4.1.2.13) (Aldolase CE-1) (CE-1)	aldo-1 T05D4.1	Caenorhabditis elegans	366
WBGene00008008	Q18511	reviewed	METL5_CAEEL	rRNA N6-adenosine-methyltransferase metl-5 (EC 2.1.1.-) (Methyltransferase-like protein 5)	metl-5 C38D4.9	Caenorhabditis elegans	214
WBGene00022702	P34630	reviewed	CUTC_CAEEL	Copper homeostasis protein cutC homolog	cutc-1 ZK353.7	Caenorhabditis elegans	250
WBGene00008745	P55326	reviewed	YZG1_CAEEL	Uncharacterized protein F13E6.1	F13E6.1	Caenorhabditis elegans	195
WBGene00006655	Q09306	reviewed	TUB1_CAEEL	Tubby protein homolog 1	tub-1 F10B5.4	Caenorhabditis elegans	426
WBGene00016128	Q18195	reviewed	ELP4_CAEEL	Elongator complex protein 4 (ELP4)	elpc-4 C26B2.6	Caenorhabditis elegans	334
WBGene00004774	P29355	reviewed	SEM5_CAEEL	Sex muscle abnormal protein 5	sem-5 C14F5.5	Caenorhabditis elegans	228
WBGene00011687	O45766	reviewed	CWC15_CAEEL	Spliceosome-associated protein CWC15 homolog	cwc-15 T10C6.5	Caenorhabditis elegans	230
WBGene00007436	Q09227	reviewed	YP89_CAEEL	Uncharacterized protein C08B11.9 (1207-1)	C08B11.9	Caenorhabditis elegans	186
WBGene00001743	P34512	reviewed	GRP1_CAEEL	GTP exchange factor for ARFs 1	grp-1 K06H7.4	Caenorhabditis elegans	393
WBGene00018410	P34430	reviewed	YL39_CAEEL	Uncharacterized protein F44B9.9	F44B9.9	Caenorhabditis elegans	254
WBGene00016200	Q09477	reviewed	DPFF1_CAEEL	Zinc finger protein dpff-1	dpff-1 C28H8.9	Caenorhabditis elegans	372
WBGene00019543	Q94261	reviewed	EIF3M_CAEEL	COP9/Signalosome and eIF3 complex-shared subunit 1 (COP9 signalosome complex subunit 7) (Signalosome subunit 7) (Eukaryotic translation initiation factor 3 subunit M) (eIF3m)	cif-1 csn-7 eif-3.M K08F11.3	Caenorhabditis elegans	390
WBGene00003609	P41999	reviewed	NHR10_CAEEL	Nuclear hormone receptor family member nhr-10	nhr-10 B0280.8	Caenorhabditis elegans	395
WBGene00010308	P34480	reviewed	NAGA_CAEEL	N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25)	F59B2.3	Caenorhabditis elegans	418
WBGene00003619	Q09565	reviewed	NHR20_CAEEL	Nuclear hormone receptor family member nhr-20	nhr-20 F43C1.4	Caenorhabditis elegans	457
WBGene00022516	P34599	reviewed	MTX2_CAEEL	Metaxin-2 homolog (Mitochondrial outer membrane import complex protein 2)	mtx-2 ZC97.1	Caenorhabditis elegans	230
WBGene00000502	G5EEI8	reviewed	CHRD1_CAEEL	Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1) (CHORD-containing protein 1) (Protein CHORD)	chp-1 chp Y110A7A.13	Caenorhabditis elegans	321
WBGene00018788	Q9TYT3	reviewed	SHCH1_CAEEL	SHC-transforming protein homolog 1 (Src homology 2 domain adapter homolog 1)	shc-1 F54A5.3	Caenorhabditis elegans	316
WBGene00012712	O45923	reviewed	TTM1_CAEEL	Zinc transporter ttm-1 (Toxin-regulated target of MAPK 1) (Toxin-regulated target of p38MAPK)	ttm-1 Y39E4A.2	Caenorhabditis elegans	410
WBGene00003618	Q09528	reviewed	NHR19_CAEEL	Nuclear hormone receptor family member nhr-19	nhr-19 E02H1.7	Caenorhabditis elegans	477
WBGene00004367	Q9GSX9	reviewed	RIC8_CAEEL	Synembryn (Resistance to inhibitors of cholinesterase protein 8)	ric-8 Y69A2AR.2	Caenorhabditis elegans	566
WBGene00003576	Q17635	reviewed	NDC80_CAEEL	Kinetochore protein ndc-80 (CeNDC-80) (Hec1 homolog)	ndc-80 W01B6.9	Caenorhabditis elegans	590
WBGene00006993	Q95QC4	reviewed	DCLK_CAEEL	Serine/threonine-protein kinase zyg-8 (EC 2.7.11.1) (Doublecortin-like and CAM kinase-like protein)	zyg-8 Y79H2A.11	Caenorhabditis elegans	802
WBGene00044070	Q8I4F7	reviewed	SMYDL_CAEEL	Histone-lysine N-methyltransferase set-18 (EC 2.1.1.357)	set-18 T22A3.4	Caenorhabditis elegans	507
WBGene00004507	Q09485	reviewed	RAPSN_CAEEL	43 kDa receptor-associated protein of the synapse homolog (RAPsyn)	rpy-1 C18H9.7	Caenorhabditis elegans	596
WBGene00012458	G5EFZ3	reviewed	ASH2_CAEEL	Set1/Ash2 histone methyltransferase complex subunit ash-2	ash-2 Y17G7B.2	Caenorhabditis elegans	570
WBGene00004737	Q19325	reviewed	SCC1_CAEEL	Sister chromatid cohesion protein 1	scc-1 coh-2 rad-21.1 F10G7.4	Caenorhabditis elegans	645
WBGene00006755	P34609	reviewed	JIP_CAEEL	JNK-interacting protein (JIP) (JNK MAP kinase scaffold protein) (Uncoordinated protein 16)	unc-16 egl-39 ZK1098.10	Caenorhabditis elegans	1190
WBGene00001646	Q17427	reviewed	GNA1_CAEEL	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4) (Phosphoglucosamine acetylase) (Phosphoglucosamine transacetylase)	gna-1 B0024.12	Caenorhabditis elegans	165
WBGene00004738	Q19555	reviewed	SCC3_CAEEL	Cohesin subunit scc-3	scc-3 F18E2.3	Caenorhabditis elegans	1096
WBGene00012578	Q9U2M8	reviewed	C2D1_CAEEL	Coiled-coil and C2 domain-containing protein 1-like	Y37H9A.3	Caenorhabditis elegans	781
WBGene00000565	Q9XXH8	reviewed	CNT1_CAEEL	Arf-GAP with ANK repeat and PH domain-containing protein cnt-1 (CED-3 protease suppressor) (Centaurin 1) [Cleaved into: Truncated ctn-1 (tCNT-1)]	cnt-1 cps-2 Y17G7B.15	Caenorhabditis elegans	826
WBGene00001784	Q09607	reviewed	GST36_CAEEL	Probable glutathione S-transferase gst-36 (EC 2.5.1.18) (GST class-sigma)	gst-36 R07B1.4	Caenorhabditis elegans	210
WBGene00004433	P34334	reviewed	RL21_CAEEL	Large ribosomal subunit protein eL21 (60S ribosomal protein L21)	rpl-21 C14B9.7	Caenorhabditis elegans	161
WBGene00004472	P48152	reviewed	RS3_CAEEL	Small ribosomal subunit protein uS3 (40S ribosomal protein S3)	rps-3 C23G10.3	Caenorhabditis elegans	247
WBGene00004469	P46769	reviewed	RSSA_CAEEL	Small ribosomal subunit protein uS2 (40S ribosomal protein SA)	rps-0 B0393.1	Caenorhabditis elegans	276
WBGene00004490	P49197	reviewed	RS21_CAEEL	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)	rps-21 F37C12.11	Caenorhabditis elegans	88
WBGene00000182	Q10943	reviewed	ARF12_CAEEL	ADP-ribosylation factor 1-like 2 (EC 3.6.5.2) (ADP-ribosylation factor-related protein 1.2)	arf-1.2 arf-1 B0336.2	Caenorhabditis elegans	181
WBGene00007019	Q9N4F2	reviewed	MED19_CAEEL	Mediator of RNA polymerase II transcription subunit 19 (Mediator complex subunit 19)	mdt-19 Y71H2B.6	Caenorhabditis elegans	199
WBGene00001946	Q9U281	reviewed	H332_CAEEL	Histone H3.3 type 2	his-72 Y49E10.6	Caenorhabditis elegans	136
WBGene00010304	P52874	reviewed	CLP1_CAEEL	Protein clpf-1	clpf-1 F59A2.4	Caenorhabditis elegans	428
WBGene00000479	Q95YF3	reviewed	CGH1_CAEEL	ATP-dependent RNA helicase cgh-1 (EC 3.6.4.13) (Conserved germline helicase 1)	cgh-1 C07H6.5	Caenorhabditis elegans	430
WBGene00010476	O17917	reviewed	RN113_CAEEL	Probable E3 ubiquitin-protein ligase rnf113 (EC 2.3.2.27) (RING finger protein 113 homolog)	rnf-113 K01G5.1	Caenorhabditis elegans	384
WBGene00004302	O17915	reviewed	RAN_CAEEL	GTP-binding nuclear protein ran-1 (Ras-related nuclear protein 1)	ran-1 K01G5.4	Caenorhabditis elegans	215
WBGene00000405	P34556	reviewed	CDK1_CAEEL	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase)	cdk-1 ncc-1 T05G5.3	Caenorhabditis elegans	332
WBGene00004918	P34659	reviewed	RUXF_CAEEL	Probable small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	snr-5 ZK652.1	Caenorhabditis elegans	85
