From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00003800	Q17602	reviewed	NU214_CAEEL	Nuclear pore complex protein 14 (Nuclear pore complex protein Nup214) (Nucleoporin npp-14)	npp-14 C03D6.4	Caenorhabditis elegans	1390
WBGene00001708	Q09537	reviewed	GRK1_CAEEL	G protein-coupled receptor kinase 1 (EC 2.7.11.16)	grk-1 F19C6.1	Caenorhabditis elegans	642
WBGene00019130	Q9TZI4	reviewed	GBAS1_CAEEL	G-protein alpha subunit activating protein gbas-1	gbas-1 F59H5.1	Caenorhabditis elegans	758
WBGene00012693	Q8MYM9	reviewed	COA8_CAEEL	COA8 family protein Y39B6A.34, mitochondrial (COA8) (APOPT family protein Y39B6A.34, mitochondrial)	Y39B6A.34	Caenorhabditis elegans	142
WBGene00010716	Q21389	reviewed	LGE1_CAEEL	Glycosyltransferase-like protein LARGE (EC 2.4.-.-)	lge-1 K09C8.4	Caenorhabditis elegans	631
WBGene00004345	P49808	reviewed	RGS2_CAEEL	Regulator of G-protein signaling rgs-2	rgs-2 F16H9.1	Caenorhabditis elegans	169
WBGene00015063	Q09223	reviewed	YP76_CAEEL	Uncharacterized protein B0228.6	B0228.6	Caenorhabditis elegans	293
WBGene00016911	Q09930	reviewed	DIRA_CAEEL	GTP-binding protein drn-1 (Di-Ras/Rig/Noey2 Ras-like protein homolog)	drn-1 C54A12.4	Caenorhabditis elegans	219
WBGene00011672	Q27514	reviewed	C13A5_CAEEL	Putative cytochrome P450 CYP13A5 (EC 1.14.-.-)	cyp-13A5 cyp13a5 T10B9.2	Caenorhabditis elegans	520
WBGene00010428	Q9U3C8	reviewed	DCN1_CAEEL	Defective in cullin neddylation protein 1	dcn-1 H38K22.2	Caenorhabditis elegans	295
WBGene00004450	P49181	reviewed	RL36_CAEEL	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	rpl-36 F37C12.4	Caenorhabditis elegans	104
WBGene00011076	Q09606	reviewed	YRN3_CAEEL	Uncharacterized protein R07B1.3	R07B1.3	Caenorhabditis elegans	536
WBGene00015248	O44441	reviewed	ATIF2_CAEEL	ATPase inhibitor mai-2, mitochondrial (ATP synthase F1 subunit epsilon)	mai-2 B0546.1	Caenorhabditis elegans	109
WBGene00013160	Q9NAA5	reviewed	MTR1_CAEEL	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap1 2'O-ribose methyltransferase 1) (MTr1)	Y53F4B.13	Caenorhabditis elegans	918
WBGene00018417	P34433	reviewed	YL53_CAEEL	Uncharacterized protein F44E2.3	F44E2.3	Caenorhabditis elegans	244
WBGene00012187	Q9XVH6	reviewed	RPB11_CAEEL	Probable DNA-directed RNA polymerase II subunit RPB11 (RNA polymerase II subunit B11) (DNA-directed RNA polymerase II subunit J)	rpb-11 W01G7.3	Caenorhabditis elegans	122
WBGene00003214	P50432	reviewed	GLYC_CAEEL	Serine hydroxymethyltransferase (SHMT) (EC 2.1.2.1) (Glycine hydroxymethyltransferase) (Glycosylation-related protein 1) (Maternal effect lethal protein 32) (Serine methylase)	mel-32 gly-1 C05D11.11	Caenorhabditis elegans	507
WBGene00006460	Q19775	reviewed	PPM1A_CAEEL	Protein phosphatase ppm-1.A (EC 3.1.3.16) (Protein phosphatase 2C 1) (Protein phosphatase Mg2+/Mn2+ dependent 1)	ppm-1.A F25D1.1	Caenorhabditis elegans	468
WBGene00018491	Q9UAV5	reviewed	MDHC_CAEEL	Malate dehydrogenase, cytoplasmic (EC 1.1.1.37)	mdh-1 F46E10.10	Caenorhabditis elegans	336
WBGene00014177	O18282	reviewed	FRG1_CAEEL	Protein FRG1 homolog	frg-1 ZK1010.3	Caenorhabditis elegans	274
WBGene00023487	Q688C0	reviewed	RT24_CAEEL	Small ribosomal subunit protein uS3m (28S ribosomal protein S24, mitochondrial) (MRP-S24) (S24mt)	mrps-24 F33D4.8	Caenorhabditis elegans	164
WBGene00004699	Q23120	reviewed	RSP2_CAEEL	Probable splicing factor, arginine/serine-rich 2 (CeSRp40) (RNA-binding protein srp-4)	rsp-2 srp-4 W02B12.2	Caenorhabditis elegans	281
WBGene00016397	Q18452	reviewed	MAP9_CAEEL	Protein maph-9	maph-9 C34D4.1	Caenorhabditis elegans	512
WBGene00010339	Q93841	reviewed	PLC1_CAEEL	Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-1 (1-AGP acyltransferase) (1-AGPAT) (EC 2.3.1.51) (Lysophosphatidic acid acyltransferase) (LPAAT)	acl-1 F59F4.4	Caenorhabditis elegans	262
WBGene00004433	P34334	reviewed	RL21_CAEEL	Large ribosomal subunit protein eL21 (60S ribosomal protein L21)	rpl-21 C14B9.7	Caenorhabditis elegans	161
WBGene00000265	Q21209	reviewed	BARD1_CAEEL	BRCA1-associated RING domain protein 1 (BARD1) (Ce-BRD-1) (Cebrd-1) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BARD1)	brd-1 K04C2.4	Caenorhabditis elegans	702
WBGene00004774	P29355	reviewed	SEM5_CAEEL	Sex muscle abnormal protein 5	sem-5 C14F5.5	Caenorhabditis elegans	228
WBGene00000896	P52872	reviewed	DAD1_CAEEL	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit dad-1 (Oligosaccharyl transferase subunit dad-1) (Defender against cell death 1) (Protein dad-1)	dad-1 F57B10.10	Caenorhabditis elegans	113
WBGene00009441	Q20059	reviewed	WDR48_CAEEL	WD repeat-containing protein 48 homolog	wdr-48 F35G12.4	Caenorhabditis elegans	683
WBGene00009772	Q20448	reviewed	ZTF7_CAEEL	Zinc finger protein ztf-7 (Zinc finger putative transcription factor family 7)	ztf-7 F46B6.7	Caenorhabditis elegans	614
WBGene00004454	P48166	reviewed	RL36A_CAEEL	Large ribosomal subunit protein eL42 (60S ribosomal protein L44) (L41) (Ribosomal protein rpl-36.A)	rpl-36.A rpl-41 C09H10.2	Caenorhabditis elegans	105
WBGene00017990	Q19972	reviewed	CEC4_CAEEL	Chromo domain-containing protein cec-4	cec-4 F32E10.2	Caenorhabditis elegans	270
WBGene00011676	Q27518	reviewed	C13A2_CAEEL	Putative cytochrome P450 CYP13A2 (EC 1.14.-.-)	cyp-13A2 cyp13a2 T10B9.7	Caenorhabditis elegans	515
WBGene00008920	P54412	reviewed	EF1G_CAEEL	Probable elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	eef-1G F17C11.9	Caenorhabditis elegans	398
WBGene00000421	P34358	reviewed	CED7_CAEEL	ABC transporter ced-7 (Cell death protein 7)	ced-7 C48B4.4	Caenorhabditis elegans	1704
WBGene00016238	P34349	reviewed	PHOCN_CAEEL	MOB-like protein phocein (Mps one binder 4 homolog)	mob-4 C30A5.3	Caenorhabditis elegans	223
WBGene00013917	Q23357	reviewed	CD112_CAEEL	Cyclin-dependent kinase 11.2 (EC 2.7.11.22)	cdk-11.2 ZC504.3	Caenorhabditis elegans	668
WBGene00022493	Q95Y71	reviewed	RM45_CAEEL	Large ribosomal subunit protein mL45 (39S ribosomal protein L45, mitochondrial)	mrpl-45 Y119D3B.16	Caenorhabditis elegans	357
WBGene00006751	Q9XZI6	reviewed	PICAL_CAEEL	Phosphatidylinositol-binding clathrin assembly protein unc-11 (AP180-like adaptor protein) (Uncoordinated protein 11)	unc-11 C32E8.10	Caenorhabditis elegans	586
WBGene00013561	Q9XW78	reviewed	F172A_CAEEL	FAM172 family protein homolog Y75B8A.31	Y75B8A.31	Caenorhabditis elegans	313
WBGene00007044	Q09219	reviewed	CPNA5_CAEEL	Copine family protein 5	cpna-5 tag-178 B0495.10	Caenorhabditis elegans	717
WBGene00010794	O17953	reviewed	DLDH_CAEEL	Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase)	dld-1 LLC1.3	Caenorhabditis elegans	495
WBGene00006988	Q9GT24	reviewed	ZYG1_CAEEL	Probable serine/threonine-protein kinase zyg-1 (EC 2.7.11.1) (Zygote defective protein 1)	zyg-1 F59E12.2	Caenorhabditis elegans	706
WBGene00008050	Q09272	reviewed	CHST_CAEEL	Carbohydrate sulfotransferase chst-1 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase) (Chondroitin 4-sulfotransferase) (C4S) (C4ST)	chst-1 C41C4.1	Caenorhabditis elegans	329
WBGene00009211	Q19873	reviewed	WDR46_CAEEL	WD repeat-containing protein 46	wdr-46 F28D1.1	Caenorhabditis elegans	580
WBGene00019983	O16259	reviewed	STIP1_CAEEL	Stress-induced-phosphoprotein 1 (CeSTI1) (STI1) (Hsc70/Hsp90-organizing protein) (CeHop) (Hop)	sti-1 R09E12.3	Caenorhabditis elegans	320
WBGene00001086	P48996	reviewed	DPY27_CAEEL	Chromosome condensation protein dpy-27 (Protein dumpy-27)	dpy-27 R13G10.1	Caenorhabditis elegans	1469
WBGene00017261	Q22949	reviewed	PLSB_CAEEL	Probable glycerol-3-phosphate acyltransferase, mitochondrial (GPAT) (EC 2.3.1.15)	acl-6 F08F3.2	Caenorhabditis elegans	718
WBGene00000906	G5EFW7	reviewed	IF122_CAEEL	Intraflagellar transport protein 122 homolog (Abnormal dauer formation protein 10)	daf-10 F23B2.4	Caenorhabditis elegans	1192
WBGene00007918	Q18425	reviewed	SPHK1_CAEEL	Sphingosine kinase 1 (EC 2.7.1.91)	sphk-1 tag-274 C34C6.5	Caenorhabditis elegans	473
WBGene00018732	P50439	reviewed	YV59_CAEEL	Uncharacterized protein F53A9.9	F53A9.9	Caenorhabditis elegans	147
WBGene00009944	Q20680	reviewed	MTO1_CAEEL	Protein MTO1 homolog, mitochondrial (Mitochondrial tRNA carboxymethyl-amino-methyl modification of uridine residues protein 2)	mtcu-2 F52H3.2	Caenorhabditis elegans	638
WBGene00021934	Q9N358	reviewed	TCPQ_CAEEL	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta)	cct-8 Y55F3AR.3	Caenorhabditis elegans	548
WBGene00000567	P34652	reviewed	CALX_CAEEL	Calnexin (CeCNX-1)	cnx-1 ZK632.6	Caenorhabditis elegans	619
WBGene00004431	O02639	reviewed	RL19_CAEEL	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	rpl-19 C09D4.5	Caenorhabditis elegans	198
WBGene00007267	Q17598	reviewed	TM104_CAEEL	Transmembrane protein 104 homolog	C03A3.2	Caenorhabditis elegans	492
WBGene00017816	P91277	reviewed	HRPK1_CAEEL	Heterogeneous nuclear ribonucleoprotein K homolog (hnRNP K)	hrpk-1 F26B1.2	Caenorhabditis elegans	397
WBGene00017357	P34399	reviewed	YLU5_CAEEL	Uncharacterized protein F10E9.5	F10E9.5	Caenorhabditis elegans	199
WBGene00000293	P34686	reviewed	CAPZB_CAEEL	F-actin-capping protein subunit beta	cap-2 M106.5	Caenorhabditis elegans	270
WBGene00006603	O45380	reviewed	TPS2_CAEEL	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 2 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 2) (UDP-glucose-glucosephosphate glucosyltransferase 2)	tps-2 tps2 F19H8.1	Caenorhabditis elegans	1229
WBGene00016045	Q8MNV0	reviewed	SPAST_CAEEL	Spastin homolog (EC 5.6.1.1)	spas-1 C24B5.2	Caenorhabditis elegans	512
WBGene00000065	P0DM42	reviewed	ACT3_CAEEL	Actin-3 (EC 3.6.4.-)	act-3 T04C12.4	Caenorhabditis elegans	376
WBGene00010097	Q20822	reviewed	SRP68_CAEEL	Signal recognition particle subunit SRP68 (SRP68) (Probable signal recognition particle 68 kDa protein)	srpa-68 F55C5.8	Caenorhabditis elegans	622
WBGene00011077	Q09419	reviewed	YRN5_CAEEL	Uncharacterized protein R07B1.5	R07B1.5	Caenorhabditis elegans	160
WBGene00001087	Q9U2M1	reviewed	CND1_CAEEL	Condensin complex subunit 1 (Non-SMC condensin I complex subunit dpy-28)	dpy-28 Y39A1B.3	Caenorhabditis elegans	1499
WBGene00022748	Q9NHZ6	reviewed	OAZ_CAEEL	Ornithine decarboxylase antizyme (ODC-Az)	oaz-1 ZK484.1	Caenorhabditis elegans	159
WBGene00019680	P34526	reviewed	YM65_CAEEL	Uncharacterized protein K12H4.5	K12H4.5	Caenorhabditis elegans	97
WBGene00015466	Q95X94	reviewed	HYLS1_CAEEL	Centriolar and ciliogenesis-associated protein hyls-1 (Hydrolethalus syndrome protein 1 homolog)	hyls-1 C05C8.9	Caenorhabditis elegans	274
WBGene00010502	Q09931	reviewed	UBPY_CAEEL	Probable ubiquitin carboxyl-terminal hydrolase K02C4.3 (EC 3.4.19.12) (Deubiquitinating enzyme) (Ubiquitin thioesterase) (Ubiquitin-specific-processing protease)	K02C4.3	Caenorhabditis elegans	1276
WBGene00011488	A5JYX8	reviewed	NCLN_CAEEL	Nicalin (Inactive aminopeptidase nra-2) (Nicotinic receptor-associated protein 2)	nra-2 T05F1.1	Caenorhabditis elegans	563
WBGene00000887	P52018	reviewed	CYP11_CAEEL	Peptidyl-prolyl cis-trans isomerase 11 (PPIase 11) (EC 5.2.1.8) (Cyclophilin-11) (Rotamase 11)	cyn-11 cyp-11 T01B7.4	Caenorhabditis elegans	183
WBGene00000768	Q21624	reviewed	CORO_CAEEL	Coronin-like protein cor-1	cor-1 R01H10.3	Caenorhabditis elegans	607
WBGene00001228	O61820	reviewed	EIF3E_CAEEL	Eukaryotic translation initiation factor 3 subunit E (eIF3e) (Eukaryotic translation initiation factor 3 subunit 6)	eif-3.E B0511.10	Caenorhabditis elegans	432
WBGene00001977	G5EDQ2	reviewed	HMG12_CAEEL	High mobility group protein hmg-12 (High mobility group AT-hook protein hmg-12) (High mobility group protein I beta)	hmg-12 hmg-I-beta Y17G7A.1	Caenorhabditis elegans	315
WBGene00004034	Q19266	reviewed	KPC3_CAEEL	Protein kinase C-like 3 (EC 2.7.11.13) (Atypical protein kinase C-3) (aPKC3)	pkc-3 aPKC F09E5.1	Caenorhabditis elegans	597
WBGene00021012	U4PR86	reviewed	MELK_CAEEL	Maternal embryonic leucine zipper kinase (MELK) (EC 2.7.11.1)	pig-1 W03G1.6	Caenorhabditis elegans	706
WBGene00012658	Q9XX11	reviewed	ACKMT_CAEEL	ATP synthase subunit C lysine N-methyltransferase (EC 2.1.1.-)	Y39A1A.21	Caenorhabditis elegans	190
WBGene00022046	Q9TYK1	reviewed	GAR1_CAEEL	Probable H/ACA ribonucleoprotein complex subunit 1-like protein	Y66H1A.4	Caenorhabditis elegans	244
WBGene00000196	Q23122	reviewed	SYAM_CAEEL	Alanine--tRNA ligase, mitochondrial (EC 6.1.1.7) (AlaRS B) (Alanyl-tRNA synthetase)	aars-1 alas ars-1 W02B12.6	Caenorhabditis elegans	793
WBGene00009801	Q20500	reviewed	PLA2_CAEEL	Intracellular phospholipase A2 (IPLA-2) (PLA(2)) (EC 3.1.1.4) (Calcium-independent phospholipase A2)	ipla-2 F47A4.5	Caenorhabditis elegans	1071
WBGene00010015	Q20748	reviewed	ATAD3_CAEEL	ATPase family AAA domain-containing protein 3	atad-3 F54B3.3	Caenorhabditis elegans	595
WBGene00006373	Q20797	reviewed	STX5_CAEEL	Putative syntaxin-5	syx-5 syn-3 F55A11.2	Caenorhabditis elegans	413
WBGene00004286	Q18969	reviewed	RAB39_CAEEL	Ras-related protein rab-39 (Rab family rab-39)	rab-39 D2013.1	Caenorhabditis elegans	229
WBGene00014218	P34600	reviewed	YO61_CAEEL	WW domain-containing protein ZK1098.1	ZK1098.1	Caenorhabditis elegans	724
WBGene00007443	Q17827	reviewed	PFD1_CAEEL	Probable prefoldin subunit 1	pfd-1 C08F8.1	Caenorhabditis elegans	117
WBGene00004469	P46769	reviewed	RSSA_CAEEL	Small ribosomal subunit protein uS2 (40S ribosomal protein SA)	rps-0 B0393.1	Caenorhabditis elegans	276
WBGene00013301	O18229	reviewed	6PGL_CAEEL	Putative 6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	Y57G11C.3	Caenorhabditis elegans	269
WBGene00004917	Q18786	reviewed	SMD2_CAEEL	Probable small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	snr-4 C52E4.3	Caenorhabditis elegans	118
WBGene00008019	Q18515	reviewed	C1GLT_CAEEL	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (EC 2.4.1.122) (Core 1 O-glycan T-synthase) (Ce-T-synthase) (Core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 1) (Core 1 beta1,3-galactosyltransferase 1) (C1GalT1) (Core 1 beta3-Gal-T1)	C38H2.2	Caenorhabditis elegans	389
WBGene00016201	Q09474	reviewed	T23O_CAEEL	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	tdo-2 C28H8.11	Caenorhabditis elegans	403
WBGene00016188	Q18286	reviewed	EXOC6_CAEEL	Exocyst complex component 6 (Exocyst complex component Sec15)	sec-15 C28G1.3	Caenorhabditis elegans	817
WBGene00020097	D5MCN2	reviewed	LARP1_CAEEL	La-related protein 1 (La ribonucleoprotein domain family member 1)	larp-1 R144.7	Caenorhabditis elegans	1150
WBGene00019830	Q21642	reviewed	HRG1_CAEEL	Heme transporter hrg-1 (Heme-responsive gene 1 protein) (CeHRG-1)	hrg-1 R02E12.6	Caenorhabditis elegans	194
WBGene00012000	P52652	reviewed	TFS2_CAEEL	Putative transcription elongation factor S-II (TFIIS)	T24H10.1	Caenorhabditis elegans	308
WBGene00018270	Q20263	reviewed	GOT1_CAEEL	Probable Golgi transport protein 1 (Enlarged amphid sheath glia protein 1)	eas-1 F41C3.4	Caenorhabditis elegans	141
WBGene00003024	P34684	reviewed	LIN39_CAEEL	Homeobox protein lin-39 (Abnormal cell lineage protein 39)	lin-39 ceh-15 C07H6.7	Caenorhabditis elegans	253
WBGene00001646	Q17427	reviewed	GNA1_CAEEL	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4) (Phosphoglucosamine acetylase) (Phosphoglucosamine transacetylase)	gna-1 B0024.12	Caenorhabditis elegans	165
WBGene00004368	P91124	reviewed	RIC19_CAEEL	Resistance to inhibitors of cholinesterase protein 19 (ICA1 homolog)	ric-19 C32E8.7	Caenorhabditis elegans	430
WBGene00004425	P91128	reviewed	RL13_CAEEL	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	rpl-13 C32E8.2	Caenorhabditis elegans	207
WBGene00003926	Q95008	reviewed	PSA5_CAEEL	Proteasome subunit alpha type-5 (Proteasome subunit alpha 5)	pas-5 F25H2.9	Caenorhabditis elegans	248
WBGene00019747	G5EEM9	reviewed	PLA1_CAEEL	Intracellular phospholipase A1 (IPLA-1) (PLA(1)) (EC 3.1.1.111) (EC 3.1.1.4)	ipla-1 M03A1.6	Caenorhabditis elegans	840
WBGene00001583	Q93903	reviewed	GFI3_CAEEL	Protein gfi-3	gfi-3 M163.4	Caenorhabditis elegans	800
WBGene00011639	P45972	reviewed	ZTF17_CAEEL	Zinc finger transcription factor family protein 17	ztf-17 T09A5.12	Caenorhabditis elegans	705
WBGene00004483	P48150	reviewed	RS14_CAEEL	Small ribosomal subunit protein uS11 (40S ribosomal protein S14)	rps-14 F37C12.9	Caenorhabditis elegans	152
WBGene00004267	Q94986	reviewed	RAB3_CAEEL	Ras-related protein Rab-3	rab-3 C18A3.6	Caenorhabditis elegans	219
WBGene00000405	P34556	reviewed	CDK1_CAEEL	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase)	cdk-1 ncc-1 T05G5.3	Caenorhabditis elegans	332
WBGene00009141	Q93594	reviewed	NCBP2_CAEEL	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein) (NCBP 20 kDa subunit) (CBP20)	ncbp-2 cbp-20 F26A3.2	Caenorhabditis elegans	158
WBGene00002065	Q20751	reviewed	IF5A2_CAEEL	Eukaryotic translation initiation factor 5A-2 (eIF-5A-2) (Initiation factor five protein 2)	iff-2 F54C9.1	Caenorhabditis elegans	161
WBGene00006830	G5EFJ9	reviewed	UN103_CAEEL	Potassium voltage-gated channel unc-103 (Ether-a-go-go-related gene potassium channel homolog) (ERG homolog) (Eag-related protein homolog) (Ether-a-go-go-related protein homolog) (Uncoordinated protein 103)	unc-103 C30D11.1	Caenorhabditis elegans	829
WBGene00003901	Q09543	reviewed	2AAA_CAEEL	Probable serine/threonine-protein phosphatase PP2A regulatory subunit (Protein phosphatase PP2A regulatory subunit A)	paa-1 F48E8.5	Caenorhabditis elegans	590
WBGene00002029	O17645	reviewed	HST2_CAEEL	Heparan sulfate 2-O-sulfotransferase hst-2 (Heparan sulfotransferase 2) (EC 2.8.2.-) (HS2ST1 homolog)	hst-2 C34F6.4	Caenorhabditis elegans	324
WBGene00011145	P30644	reviewed	YNE5_CAEEL	Uncharacterized calcium-binding protein R08D7.5	R08D7.5	Caenorhabditis elegans	148
WBGene00006734	Q09349	reviewed	UBE4_CAEEL	Ubiquitin conjugation factor E4 ufd-2 (EC 2.3.2.27) (E4 ubiquitin-protein ligase ufd-2) (RING-type E3 ubiquitin transferase E4) (Ubiquitin fusion degradation protein 2)	ufd-2 T05H10.5	Caenorhabditis elegans	984
WBGene00000375	Q09660	reviewed	CC44_CAEEL	Probable cytochrome P450 CYP44 (EC 1.14.-.-)	cyp-44A1 ccp-44 cyp44 ZK177.5	Caenorhabditis elegans	489
WBGene00019322	P27604	reviewed	SAHH_CAEEL	Adenosylhomocysteinase (AdoHcyase) (EC 3.13.2.1) (Protein dumpy-14) (S-adenosyl-L-homocysteine hydrolase)	ahcy-1 ahh dpy-14 K02F2.2	Caenorhabditis elegans	437
WBGene00009632	Q20332	reviewed	TTYH1_CAEEL	Protein tweety homolog 1	ttyh-1 F42E11.2	Caenorhabditis elegans	519
WBGene00006565	Q9U1W1	reviewed	TFG_CAEEL	Protein tfg-1	tfg-1 Y63D3A.5	Caenorhabditis elegans	486
WBGene00003920	P41932	reviewed	14331_CAEEL	14-3-3-like protein 1 (Partitioning defective protein 5)	par-5 ftt-1 M117.2	Caenorhabditis elegans	248
WBGene00004762	G5ECQ3	reviewed	SEL5_CAEEL	Serine/threonine-protein kinase sel-5 (EC 2.7.11.1) (Suppressor/enhancer of lin-12 protein 5)	sel-5 F35G12.3	Caenorhabditis elegans	1077
WBGene00010230	P34476	reviewed	RPAC2_CAEEL	Probable DNA-directed RNA polymerases I and III subunit RPAC2 (RNA polymerases I and III subunit AC2) (AC19) (DNA-directed RNA polymerase I subunit D)	rpac-19 F58A4.9	Caenorhabditis elegans	144
WBGene00001684	P17329	reviewed	G3P2_CAEEL	Glyceraldehyde-3-phosphate dehydrogenase 2 (GAPDH-2) (EC 1.2.1.12)	gpd-2 K10B3.8	Caenorhabditis elegans	341
WBGene00016313	Q09265	reviewed	SUV42_CAEEL	Histone-lysine N-methyltransferase Suv4-20 (EC 2.1.1.362) (SET domain-containing protein 4) (Suppressor of variegation 4-20 homolog) (Su(var)4-20 homolog)	set-4 tag-337 C32D5.5	Caenorhabditis elegans	288
WBGene00000408	G5EFV5	reviewed	CDK7_CAEEL	Cyclin-dependent kinase 7 (EC 2.7.11.22) (EC 2.7.11.23) (Cell division protein kinase 7)	cdk-7 Y39G10AL.3	Caenorhabditis elegans	330
WBGene00001502	Q20655	reviewed	14332_CAEEL	14-3-3-like protein 2	ftt-2 F52D10.3	Caenorhabditis elegans	248
WBGene00001553	P90895	reviewed	GCY33_CAEEL	Soluble guanylate cyclase gcy-33 (EC 4.6.1.2)	gcy-33 F57F5.2	Caenorhabditis elegans	945
WBGene00000865	Q10653	reviewed	CCNB1_CAEEL	G2/mitotic-specific cyclin-B1	cyb-1 ZC168.4	Caenorhabditis elegans	361
WBGene00007646	Q93235	reviewed	AT1B1_CAEEL	Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1)	nkb-1 C17E4.9	Caenorhabditis elegans	320
WBGene00010419	Q9XXK1	reviewed	ATPA_CAEEL	ATP synthase subunit alpha, mitochondrial (ATP synthase subunit atp-1)	atp-1 H28O16.1	Caenorhabditis elegans	538
WBGene00017358	P34401	reviewed	YLU7_CAEEL	Uncharacterized protein F10E9.7	F10E9.7	Caenorhabditis elegans	131
WBGene00012978	Q9U2A9	reviewed	BOP1_CAEEL	Ribosome biogenesis protein BOP1 homolog	Y48B6A.1	Caenorhabditis elegans	674
WBGene00022042	Q86S66	reviewed	NACA_CAEEL	Nascent polypeptide-associated complex subunit alpha (NAC-alpha) (Alpha-NAC) (Inhibitor of cell death 2)	icd-2 Y65B4BR.5	Caenorhabditis elegans	195
WBGene00001226	O02328	reviewed	EIF3C_CAEEL	Eukaryotic translation initiation factor 3 subunit C (eIF3c) (Eukaryotic translation initiation factor 3 subunit 8)	eif-3.C T23D8.4	Caenorhabditis elegans	898
WBGene00001061	Q22703	reviewed	TFDP1_CAEEL	Transcription factor dpl-1	dpl-1 T23G7.1	Caenorhabditis elegans	598
WBGene00000599	Q17460	reviewed	COL10_CAEEL	Cuticle collagen 10	col-10 B0222.8	Caenorhabditis elegans	294
WBGene00006649	O17389	reviewed	TYB_CAEEL	Thymosin beta (Tetrathymosin beta)	tth-1 F08F1.8	Caenorhabditis elegans	151
WBGene00007122	Q9XTI0	reviewed	3HIDH_CAEEL	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial (HIBADH) (EC 1.1.1.31)	B0250.5	Caenorhabditis elegans	299
WBGene00015327	O44445	reviewed	SNAPN_CAEEL	SNAPIN protein homolog (Biogenesis of lysosome-related organelles complex 1 subunit 7) (BLOC-1 subunit 7)	snpn-1 C02B10.2	Caenorhabditis elegans	122
WBGene00008237	Q968A5	reviewed	FUC10_CAEEL	GDP-fucose transporter (Nucleotide sugar transporter protein 10)	nstp-10 C50F4.14	Caenorhabditis elegans	363
