id	locus	title	strain	description	mw	pI	proteinLength	geneLength	function	product	essential	ec	synonyms	outlinks->bsu	outlinks->bsupath	outlinks->uniprot	outlinks->subtilist	Gene->Coordinates	cog
0387A059A5656E33B3AD618CB3D0205FA453AC10	new_3733736_3733966_c	S1396	168	new RNA feature, 5'UTR of ywzD	0	0		231		5'UTR of ywzD		null	S1396	new_3733736_3733966_c				3,733,736 → 3,733,966	
03AEADB134F1CAD8BBB3E1F625D597EBA1FDA30B	BSU_08290	lnrJ	168	two-component sensor kinase, involved in resistance to linearmycin	44.381	6.39	400	1203	involved in resistance to linearmycin	two-component sensor kinase	no		lnrJ, yfiJ	BSU_08290	yfiJ_903811_905013_1	P94438	gene_detail BG12215	903,811  905,013	COG4585
03BA7AEE17739689D632A35D9C3329EA0982C98A	BSU_08930	cspR	168	tRNA (Um34/Cm34) methyltransferase	18.4429	6.05	160	483	translation	tRNA (Um34/Cm34) methyltransferase	no	2.1.1.-	cspR, ygaR, trmL	BSU_08930	cspR_970135_970617_1	O31590	gene_detail BG11802	970,135  970,617	COG0219
03BE6DA854612B3F6741E0E167AB310F0DE96285	BSU_08280	yfiI	168	similar to oxidoreductase	43.4231	5.1	393	1182	unknown	unknown	no		yfiI	BSU_08280	yfiI_902506_903687_1	P94437	gene_detail+BG12214	902,506  903,687	COG0673
03BFD8AD2E3D95858752F46366F6C2028D709029	BSU_22400	dinG	168	ATP-dependent DNA helicase	105.832	5.82	931	2796	response to DNA damage	ATP-dependent DNA helicase	no		dinG	BSU_22400	dinG_2349671_2352466_-1	P54394	gene_detail+BG11515	2,349,671  2,352,466	COG2176
03DAF537379754763646AF3AF2AD811B107F5302	BSU_26320	yqaG	168	similar to transcription regulator ([wiki|Xre family]), skin element	21.2063	8.57	189	570	unknown	unknown	no		yqaG	BSU_26320	yqaG_2697673_2698242_-1	P45904	gene_detail+BG11258	2,697,673  2,698,242	
03DBD906E31D6A8A4D14C9E2DACF0F1AB9F8DAA8	BSU_14280	moeA	168	molybdopterin molybdenumtransferase	46.457	5.61	430	1293	nitrate respiration	molybdopterin molybdenumtransferase	no	2.10.1.1	moeA	BSU_14280	moeA_1497192_1498484_1	O31703	gene_detail BG12623	1,497,192  1,498,484	COG0303
03E5E41FD7ADA4E9CB70E312FA5F163331C92695	BSU_14630	speA	168	arginine decarboxylase, required for [wiki|biofilm formation]	53.4171	5.08	490	1470	spermidine, polyamine biosynthesis	arginine decarboxylase	no	4.1.1.19	speA, cad	BSU_14630	speA_1534279_1535751_-1	P21885	gene_detail BG10212	1,534,279 → 1,535,751	COG1982
03E9C8A19BFDD90336F5B776613EEFDEE346A152	BSU_20170	yosC	168	unknown	21.3159	5.09	180	543	unknown	unknown	no	null	yosC	BSU_20170	yosC_2168910_2169452_-1	O31886	gene_detail+BG13712	2,168,910  2,169,452	
03EFF93C1B0CE075AE068ECC4EDE9BE5D03C857E	BSU_06620	ligA	168	DNA ligase (NAD-dependent)	74.6936	4.71	668	2007	replication	DNA ligase (NAD-dependent)	yes	6.5.1.2	ligA, lig, yerG	BSU_06620	ligA_721613_723619_1	O31498	gene_detail BG12835	721,613  723,619	COG0272
03FE63D6AAC77D6CEB052D0BF578ACD048C772FB	BSU_39050	katE	168	catalase, general stress protein	77.3092	5.84	686	2061	detoxification (degradation) of hydrogen peroxide	catalase 2	no		katE, katB	BSU_39050	katE_4008143_4010203_-1	P42234	gene_detail+BG11102	4,008,143  4,010,203	COG0753
0405FF18AEB2DC3632CFFF25E82EFA08D0A48F57	BSU_05390	ydfF	168	similar to transcriptional regulator ([wiki|ArsR family])	25.4688	10.02	226	681	unknown	unknown	no		ydfF	BSU_05390	ydfF_585868_586548_1	P96683	gene_detail+BG12153	585,868  586,548	COG0640
040823BC3FB678F1FED25A72CFB6F6995A585020	BSU_25990	yqbS	168	similar to phage-related protein	16.0745	3.79	141	426	unknown	unknown	no	null	yqbS	BSU_25990	yqbS_2670363_2670788_-1	P45934	gene_detail+BG11290	2,670,363  2,670,788	
040EBEC149FDB6ED1587C2511765553AEF2D688C	new_1780399_1780532	S612	168	new RNA feature, independent transcript	0	0		134		independent transcript		null	S612	new_1780399_1780532	S612_1780399_1780532_1			1,780,399 → 1,780,532	
042BC2D388E7436255B7BE529ED397CF7BED7174	new_3255432_3256404	S1214	168	new RNA feature, independent transcript	0	0		973		independent transcript		null	S1214	new_3255432_3256404	S1214_3255432_3256404_1			3,255,432 → 3,256,404	
04376B3166B591132CE37D1DE85B0ECFEC6902EF	BSU_36200	ywqI	168	unknown	9.471	5.2	86	261	unknown	unknown	no	null	ywqI	BSU_36200	ywqI_3727427_3727687_-1	P96721	gene_detail+BG12513	3,727,427  3,727,687	
044A0EBC8798B110E719B73664EB80F53112D8DE	BSU_39070	bglS	168	endo-beta-1,3-1,4 glucanase	27.1186	6.48	242	729	lichenan degradation	endo-beta-1,3-1,4 glucanase	no	3.2.1.73	bglS, bgl, licS	BSU_39070	bglS_4011842_4012570_-1	P04957	gene_detail BG10476	4,011,842  4,012,570	COG2273
0467447B10EE7C1FDF86022AB6FBDBABFD32A9E5	BSU_22660	trpC	168	indole-3-glycerol-phosphate synthase	27.6893	5.53	250	750	biosynthesis of tryptophan	indole-3-glycerol-phosphate synthase	no	4.1.1.48	trpC	BSU_22660	trpC_2374139_2374888_-1	P03964	gene_detail BG11038	2,374,139 → 2,374,888	
0472A4346ADA1DC41C9D00E8F3222A0EBB76DFA8	BSU_33610	rnr	168	RNase R, required for protection against paraquate stress	88.5594	5.7	779	2340	nonspecific degradation of rRNA	exoribonuclease RNase R (EC 3.1.-.-)	no		rnr, yvaJ	BSU_33610	rnr_3451863_3454202_-1	O32231	gene_detail+BG14065	3,451,863  3,454,202	COG0557
047CE33C0CC127DAD15D68D63843DF89F93ED3BF	BSU_35500	degS	168	two-component sensor kinase for exoenzyme and competence regulation, kinase activity is activated in response to inhibition of flagellar rotation	44.7971	5.99	385	1158	regulation of degradative enzyme and genetic competence	two-component sensor kinase	no		degS, sacU	BSU_35500	degS_3645379_3646536_-1	P13799	gene_detail+BG10392	3,645,379  3,646,536	COG4585
0481A9C134A6EEC6F111AD0C03E2E345D6A315A0	BSU_32730	metQ	168	methionine [wiki|ABC transporter] (binding lipoprotein)	30.2032	8.49	274	825	methionine uptake	methionine [wiki|ABC transporter] (binding lipoprotein)	no		metQ, yusA	BSU_32730	metN_3361767_3362591_-1	O32167	gene_detail BG14013	3,361,767  3,362,591	COG1464
0484CACF575A986E137EDE187123406467AF4534	new_3762479_3762776_c	S1409	168	new RNA feature, 5'UTR of ywnF	0	0		298		5'UTR of ywnF		null	S1409	new_3762479_3762776_c				3,762,479 → 3,762,776	
048A475CBFF4648EF1CE7962F479BB077D3B7659	new_4215473_4215670	S1583	168	new RNA feature, independent transcript	0	0		198		independent transcript		null	S1583	new_4215473_4215670	S1583_4215473_4215670_1			4,215,473 → 4,215,670	
049B1EBF64F0EBC04CE6D529C8EDB0B6B2184DF5	BSU_35440	yvyF	168	similar to flagellar protein	16.0892	7.98	139	420	unknown	unknown	no	null	yvyF, yviB	BSU_35440	yvyF_3640632_3641051_-1	P39807	gene_detail+BG10398	3,640,632  3,641,051	
04C5876C267D77E59F57A3E7EA19C36FD35A03EF	BSU_36990	ywkF	168	sporulation protein	9.9308	8.94	95	288	unknown	sporulation protein	no	null	ywkF	BSU_36990	ywkF_3795870_3796157_-1	P45874	gene_detail+BG11317	3,795,870  3,796,157	
04CACAF4F786090AB67D7C606C944F07B7A7FE55	BSU_09620	yhdW	168	similar to glycerophosphodiester phosphodiesterase	27.3276	9.54	243	732	unknown	unknown	no		yhdW	BSU_09620	yhdW_1037688_1038419_-1	O07592	gene_detail+BG13029	1,037,688  1,038,419	COG0584
04D9D70C0BCFDCBD00B5156908C348135080A9C2	BSU_35450	comFC	168	late competence gene, resembles type 1 phosphoribosyl transferases	26.2646	8.85	229	690	nucleotide scavenging	unknown	no		comFC	BSU_35450	comFC_3641125_3641814_-1	P39147	gene_detail+BG10397	3,641,125  3,641,814	COG1040
04DC792180FDC5E7916F2DBB2EC2C34369202FE0	BSU_11870	metI	168	O-succinylhomoserine lyase (L-cysteine, H<sub>2</sub>S, methanethiol, elimination)	41.5462	5.02	373	1119	biosynthesis of methionine	O-succinylhomoserine lyase (L-cysteine, H<sub>2</sub>S, methanethiol, elimination)	no		metI, yjcI	BSU_11870	metI_1258492_1259613_1	O31631	gene_detail+BG13162	1,258,492 → 1,259,613	COG0626
04F12BE4CA412CBEBED84362A1D802AF47071BA5	BSU_06269	ydzJ	168	unknown	6	10.122	52	159	unknown	unknown	-	null	ydzJ	BSU_06269	ydzJ_680907_681065_-1	O24817		680,907  681,065	
04F760C6DA2BCDF141AC0DE8B04C8E784045672A	BSU_misc_RNA_12	BSU_misc_RNA_12	168	null	0	0		118	null			null	BSU_misc_RNA_12	BSU_misc_RNA_12				1,180,685  1,180,802	
04FE8A07424F1FEFA7611BA4421087ED42E2D460	BSU_06550	yecA	168	similar to L-methionine and branched chain amino acids transporter	49.6584	8.91	424	1275	unknown	unknown	no		yecA	BSU_06550	yecA_712019_713293_1	O34560	gene_detail BG12817	712,019  713,293	COG0531
050209224685B32D05A7726857729F64CA96C36E	BSU_misc_RNA_48	BSU_misc_RNA_48	168	null	0	0		248	null			null	BSU_misc_RNA_48	BSU_misc_RNA_48				2,961,232  2,961,479	
050A2F1399C2B0831A24623867875BFEBD02AA71	BSU_38180	ywzA	168	general stress protein	4.8579	12.49	81	246	unknown	unknown	no	null	ywzA	BSU_38180	ywzA_3918777_3919022_1	O32282	gene_detail+BG14162	3,918,777  3,919,022	COG2261
051D9BCC0CB05E39ED5825BB9BA77B8228EA055D	BSU_31630	mrpD	168	H<sup>+</sup> transporter subunit of the Na<sup>+</sup>/H<sup>+</sup> antiporter, multiple resistance and pH homeostasis	53.211	9.49	493	1482	sodium export	Na<sup>+</sup>/H<sup>+</sup> antiporter subunit	yes		mrpD, yufD	BSU_31630	mrpD_3249761_3251242_1	O05229	gene_detail BG12345	3,249,761  3,251,242	COG0651
0520B566411FFDEC1FE3BD290E6E39CEE284CBDA	new_1211372_1211476	S403	168	new RNA feature, 5'UTR of appD	0	0		105		5'UTR of appD		null	S403	new_1211372_1211476	S403_1211372_1211476_1			1,211,372 → 1,211,476	
052BD59112DBE2F1DAC9DA5A7B0EA8DAF8D6FC47	BSU_04650	ndoAI	168	antitoxin, antagonist for [[protein|2E5A557E417CB355331CC0555D46A79793EB90B3|EndoA]]	10.4078	6.14	93	282	inhibition of [[protein|2E5A557E417CB355331CC0555D46A79793EB90B3|EndoA]]	antitoxin	no		ndoAI, ydcD, mazE	BSU_04650	endB_518657_518938_1	P96621	gene_detail+BG12091	518,657  518,938	COG0864
05392BB2C32B0405799D4F34E5BA55FC936AB943	BSU_08020	yfjO	168	similar to ribosomal RNA methyltransferase	51.9682	9.81	466	1401	unknown	putative rRNA methyltransferase	no		yfjO	BSU_08020	yfjO_873402_874802_1	O31545	gene_detail+BG12911	873,402  874,802	COG2265
054C80C9D8AE384734685C3C4FB448CCF96C85A9	new_4125593_4125741_c	S1543	168	new RNA feature, intergenic region	0	0		149		intergenic region		null	S1543	new_4125593_4125741_c				4,125,593 → 4,125,741	
056C74742183FBC89783E0048A6D8529E1824FB0	new_649718_649826	S207	168	new RNA feature, 5'UTR of groES	0	0		109		5'UTR of groES		null	S207	new_649718_649826	S207_649718_649826_1			649,718 → 649,826	
056F20E9D11BFB7A7EB15281902E8A8870BC6CFF	BSU_03789	yczN	168	putative toxin	3.7	5.275	37	114	unknown	unknown	no	null	yczN	BSU_03789	yczN_430356_430469_-1	C0H3V1		430,356  430,469	
05723A730E81A8D173761D9B8DA1D58816D8F92E	new_3529856_3529913_c	S1313	168	new RNA feature, 5'UTR of epsA	0	0		58		5'UTR of epsA		null	S1313	new_3529856_3529913_c				3,529,856 → 3,529,913	
05752B9C4EA7ACD579D65D028B7DF1861F3840CB	BSU_11460	oppD	168	oligopeptide [wiki|ABC transporter ](ATP-binding protein)	39.6068	6.03	358	1077	initiation of [wiki|sporulation], competence development	oligopeptide [wiki|ABC transporter ](ATP-binding protein)	no		oppD, spo0KD	BSU_11460	oppD_1223455_1224531_1	P24136	gene_detail BG10774	1,223,455  1,224,531	COG0444
057BFF91609C918CEE4E6FF9100A1E4959BF6715	BSU_22590	ypiA	168	unknown	48.1574	4.11	423	1272	unknown	unknown	no		ypiA	BSU_22590	ypiA_2366347_2367618_-1	P54389	gene_detail+BG11496	2,366,347  2,367,618	COG5010
05851893F2E94D0C6B48BDDEDBE5DBD95B22222D	new_1915794_1916005_c	S656	168	new RNA feature, 3'UTR of yndM	0	0		212		3'UTR of yndM		null	S656	new_1915794_1916005_c				1,915,794 → 1,916,005	
05910B4500420D4DB75DAD3A7A2358C360FF2154	BSU_04110	lipC	168	spore coat protein, phospholipase implicated in spore germination	23.4586	5.84	213	642	spore germination	spore coat phospholipase B	no		lipC, ycsK	BSU_04110	lipC_462431_463072_1	P42969	gene_detail BG11232	462,431  463,072	COG2755
059170932FC73C6609D04318CD456F056311DDEC	new_3809980_3810619_c	S1440	168	new RNA feature, 5'UTR of spo0F	0	0		640		5'UTR of spo0F		null	S1440	new_3809980_3810619_c				3,809,980 → 3,810,619	
059CD6A3B611F35130F3C766D1295BE17A1D9884	new_3741593_3741676	S1400	168	new RNA feature, 3'UTR of ywpF	0	0		84		3'UTR of ywpF		null	S1400	new_3741593_3741676	S1400_3741593_3741676_1			3,741,593 → 3,741,676	
05A23F4611674B0092262DEC309F7AD6B9B5BE30	BSU_05240	ydeL	168	similar to transcriptional regulator ([wiki|MocR/ GabR family])	53.3602	9.22	463	1392	unknown	unknown	no		ydeL	BSU_05240	ydeL_571389_572780_1	P96669	gene_detail+BG12139	571,389  572,780	COG1167
05BFEA711D82395A55B505E5A38286BE2F570350	BSU_30280	melD	168	[wiki|ABC transporter] subunit for melibiose and raffinose (permease)	34.0101	9.08	303	912	uptake of melibiose and raffinose	[wiki|ABC transporter] (permease)	no		melD, amyD	BSU_30280	amyD_3099123_3100034_1	O34706	gene_detail+BG12565	3,099,123  3,100,034	COG1175
05D30C5B2681B63CFCC6CAA2C20C501A3C038B32	new_252315_252458	S89	168	new RNA feature, intergenic region	0	0		144		intergenic region		null	S89	new_252315_252458	S89_252315_252458_1			252,315 → 252,458	
05E617CEA151C91AC43722F6BF547902B6E26E99	BSU_rRNA_8	rrnJ-5S	168	5S rRNA	0	0		118	translation	ribosomal RNA-5S	no	null	rrnJ-5S	BSU_rRNA_8			gene_detail+BG00019		
06033A917138639CF9141F6BBA59B712A4E20C87	new_3744236_3744320_c	S1401	168	new RNA feature, 5'UTR of ywpB	0	0		85		5'UTR of ywpB		null	S1401	new_3744236_3744320_c				3,744,236 → 3,744,320	
06165870CB68E9C2F1546943CEA668C7790A9647	BSU_22230	ptsA	168	[[category|SW.1.2.2|PTS]] EIIA component	17.7922	5.29	168	507	uptake and phosphorylation of maltose, N-acetylglucosamine, sucrose, and trehalose	[[category|SW.1.2.2|PTS]] EIIA component	no		ptsA, ypqE	BSU_22230	ypqE_2336933_2337439_-1	P50829	gene_detail+BG11450	2,336,933  2,337,439	COG2190
062AE5FB4C778178A7F6833CB8BD9D631E461E89	BSU_12930	dppB	168	dipeptide [wiki|ABC transporter] (permease)	33.9023	9.94	308	927	uptake of dipeptides	dipeptide [wiki|ABC transporter] (permease)	no		dppB, dciAB	BSU_12930	dppB_1361242_1362168_1	P26903	gene_detail+BG10843	1,361,242  1,362,168	COG0601
0643618A98F6CCFB4D942DD7E72AAC421289A138	new_4039160_4039225_c	S1515	168	new RNA feature, 5'UTR of yxiB	0	0		66		5'UTR of yxiB		null	S1515	new_4039160_4039225_c				4,039,160 → 4,039,225	
0649520164CCC6120C40CE15EF08994BE0E79A25	BSU_39950	yxaJ	168	unknown	14.8452	9.06	142	426	unknown	unknown	no		yxaJ	BSU_39950	yxaJ_4103762_4104187_-1	P42109	gene_detail BG11112	4,103,762 → 4,104,187	
064AE8CE6D52E35582F90654AA9548963573C05C	BSU_09210	yhcT	168	similar to pseudouridylate synthase	33.5878	9.64	302	909	RNA modification	putative [wiki|sporulation]-specific pseudouridylate synthase	no		yhcT	BSU_09210	yhcT_995624_996532_-1	P54604	gene_detail BG11598	995,624  996,532	COG0564
0650C9EAB395EB6ABDADBE72F0DA9F8E5E606B0E	BSU_38390	ywbA	168	similar to [[category|SW.1.2.2|PTS]], putative EIIC component	47.4845	7.89	444	1335	unknown	unknown	no		ywbA, ipa-16d	BSU_38390	ywbA_3938307_3939641_-1	P39584	gene_detail+BG10562	3,938,307  3,939,641	COG1455
0663D31C1487B2214CF4543E71A15E4A4E318746	new_2780331_2780484_c	S1029	168	new RNA feature, independent transcript	0	0		154		independent transcript		null	S1029	new_2780331_2780484_c				2,780,331 → 2,780,484	
0678357183072D2716B913C07103CEBF65E60D14	BSU_13270	ykoI	168	unknown	24.7471	7.1	226	681	unknown	unknown	no		ykoI	BSU_13270	ykoI_1394004_1394684_1	O34551	gene_detail+BG13254	1,394,004  1,394,684	COG3212
06971E9AAB033E2878914A76645F99E97CE8A90A	BSU_15730	fmt	168	methionyl-tRNA formyltransferase	34.4802	5.62	317	954	formylation of Met-tRNA(fMet)	methionyl-tRNA formyltransferase	no	2.1.2.9	fmt, yloL	BSU_15730	fmt_1646999_1647952_1	P94463	gene_detail BG11937	1,646,999  1,647,952	COG0223
06CC915A18E5ADD42B784B7BBBFD4C344559A34E	BSU_26510	yrkH	168	unknown	32.7349	4.85	377	1134	unknown	unknown	no		yrkH	BSU_26510	yrkH_2711109_2712242_-1	P54435	gene_detail+BG11774	2,711,109  2,712,242	COG0607
06D2D03C65D50E3909B2C93835193815B6016967	BSU_40390	walH	168	negative effector of [[protein|E88978809272FAC2520DB4ABCA0554F8028F3451]], controls cell wall metabolism	52.0498	5.59	455	1368	control of cell wall metabolism	negative effector of [[protein|E88978809272FAC2520DB4ABCA0554F8028F3451]]	no		walH, yycH	BSU_40390	walH_4150496_4151863_-1	Q794W0	gene_detail+BG11462	4,150,496  4,151,863	COG4863
06F254B9260946871AF2C224E62E7E2F9662817C	new_2225995_2226059	S800	168	new RNA feature, 5'UTR of yonK	0	0		65		5'UTR of yonK		null	S800	new_2225995_2226059	S800_2225995_2226059_1			2,225,995 → 2,226,059	
06FEA5F205B40DD5CF8D9F1328E940D4543F4741	new_3631609_3631729_c	S1350	168	new RNA feature	0	0		121				null	S1350	new_3631609_3631729_c				3,631,609 → 3,631,729	
0703D458DB489F49150DD9E3477A87DC354A7B7F	BSU_14720	ylaB	168	unknown	10.6998	4.79	89	270	unknown	unknown	no	null	ylaB	BSU_14720	ylaB_1543816_1544085_1	O07626	gene_detail+BG13339	1,543,816  1,544,085	
0732C7B9A9BA370DDB138EE94EE4B767670B447A	new_2529726_2529888_c	S918	168	new RNA feature, intergenic region	0	0		163		intergenic region		null	S918	new_2529726_2529888_c				2,529,726 → 2,529,888	
073D63E17C8248BE39F331FDE9902E21A34056D5	BSU_33760	sdpB	168	membrane protein, required for [[protein|820635420B3980B620F3E3D7ACF7EDE9DC6275AD]] toxin maturation	37.2952	9.52	323	972	maturation of the [[protein|820635420B3980B620F3E3D7ACF7EDE9DC6275AD]] toxin	unknown	no		sdpB, yvaX	BSU_33760	sdpB_3464762_3465733_1	O34616	gene_detail+BG14075	3,464,762  3,465,733	
07498A0A3CB598A6E388540124A4F56E781C86FA	BSU_32830	fadA	168	acetyl-CoA C-acyltransferase	40.963	5.18	391	1176	fatty acid degradation	acetyl-CoA C-acyltransferase	no	2.3.1.16	fadA, yusK	BSU_32830	fadA_3368839_3370014_-1	O32177	gene_detail+BG14023	3,368,839  3,370,014	COG0183
07508776A98B3B77CFBBBF4AAF8155F72488ED3B	new_1229759_1229848	S412	168	new RNA feature, intergenic region	0	0		90		intergenic region		null	S412	new_1229759_1229848	S412_1229759_1229848_1			1,229,759 → 1,229,848	
0757FAEB38AA1C599C5067794AF83A4BA5912DC9	BSU_39810	csbC	168	general stress protein, similar to sugar-H<sup>+</sup> symporter, required for protection against paraquat stress	49.9742	9.94	461	1386	protection against paraquat stress	putative sugar-H<sup>+</sup> symporter	no		csbC, yxcC	BSU_39810	csbC_4088002_4089387_1	P46333	gene_detail+BG11360	4,088,002  4,089,387	COG2814
075A18CAAB8D4261F8DDC22977F24D0926AE4091	new_3774188_3774399_c	S1418	168	new RNA feature, intergenic region	0	0		212		B-1 RNA motif		null	S1418	new_3774188_3774399_c				3,774,188 → 3,774,399	
076343A6A45A51434D3CF9C938800B2CE7898045	BSU_32040	yuiF	168	membrane protein, similar to histidine transporter	45.7748	5.93	442	1329	uptake of histidine	potential histidine transporter	no	null	yuiF	BSU_32040	yuiF_3294942_3296270_-1	O32105	gene_detail+BG13971	3,294,942  3,296,270	COG2056
07752EC6940F43DEBD1E9313A2A195E35EDB9F69	BSU_37240	ywiE	168	minor cardiolipin synthetase, general stress protein, required for protection against paraquat stress	58.0776	8.38	500	1503	phospholipiid biosynthesis, protection against paraquat stress	minor cardiolipin synthetase	no	null	ywiE	BSU_37240	ywiE_3821570_3823072_-1	P45860	gene_detail+BG11305	3,821,570  3,823,072	COG1502
077C7EA88C1CFE33B9B3109EF23E1532711C8648	BSU_misc_RNA_61	mswI	168																
07813844C05DB8670B810251979782094D184549	BSU_02070	csgA	168	required for the ability of the germinating spore to resume vegetative growth	9.7003	4.69	82	249	spore germination	unknown	no	null	csgA	BSU_02070	csgA_228066_228314_1	P54379	gene_detail+BG11504	228,066  228,314	COG5862
07829C480D54CD9809187965F3926ACC18079590	new_3451771_3451862_c	S1287	168	new RNA feature, intergenic region	0	0		92		intergenic region		null	S1287	new_3451771_3451862_c				3,451,771 → 3,451,862	
07858BFC72EB0B6AF615C8D4C8BCC162D8C3E7D2	BSU_08320	lnrM	168	similar to [wiki|ABC transporter] (membrane protein), involved in resistance to linearmycin	42.9532	9.62	396	1191	resistance to linearmycin	[wiki|ABC transporter] (membrane protein)	no		yfiM	BSU_08320	yfiM_906764_907954_1	P94441	gene_detail BG12218	906,764  907,954	COG0842
0785B4C70C3DD00EFB8BCDD91EF4F98EF4372186	BSU_17280	ymaD	168	putative peroxiredoxin	16.1288	5.2	150	453	protection against oxidative stress	putative peroxiredoxin	no		ymaD	BSU_17280	ymaD_1864225_1864677_1	O31790	gene_detail+BG13412	1,864,225  1,864,677	COG1764
078E14DDFDFC77A54F35D978615173884BCA6971	new_1168918_1169042	S393	168	new RNA feature, 5'UTR of yisY	0	0		125		5'UTR of yisY		null	S393	new_1168918_1169042	S393_1168918_1169042_1			1,168,918 → 1,169,042	
07A30814F57112196051289AA309AE6DB22CAEFF	BSU_05600	ydgE	168	protein N-acetyltransferase, may acetylate [[protein|EFD8FC875B6787B1512C5FC4C81E7E4C9BD93028|HBsu]]	18.2296	5.09	157	474	unknown	unknown	no		ydgE	BSU_05600	ydgE_604103_604576_1	P96703	gene_detail+BG12172	604,103  604,576	COG0456
07A53089107037359C428549FF877638B90CF074	BSU_13520	ykrP	168	putative membrane-bound acyltransferase	39.2545	9.99	340	1023	unknown	unknown	no		ykrP	BSU_13520	ykrP_1417938_1418960_-1	O31660	gene_detail+BG13276	1,417,938  1,418,960	COG3594
07ABC6A548F1186B67B58C0E14915AC3FE94882E	BSU_11120	yitT	168	general stress protein, required for protection against paraquat stress	30.3841	9.5	280	843	protection against paraquat stress	unknown	no		yitT, yuxA	BSU_11120	yitT_1188689_1189531_1	P39803	gene_detail BG10850	1,188,689  1,189,531	COG1284
