"protein","relType","goTerm","goName","namespace","neverAnnotate"
"Q7SYB3","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7SYB3","enables","GO:0003677","DNA binding","molecular_function","false"
"Q1JPS1","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q1JPS1","part_of","GO:0035102","PRC1 complex","cellular_component","false"
"Q1JPS1","located_in","GO:0005634","nucleus","cellular_component","false"
"Q1JPS1","part_of","GO:0031519","PcG protein complex","cellular_component","false"
"Q1JPS1","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"Q6P3H7","part_of","GO:0016581","NuRD complex","cellular_component","false"
"Q6P3H7","located_in","GO:0000781","chromosome, telomeric region","cellular_component","false"
"Q6P3H7","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6P3H7","contributes_to","GO:0008094","ATP-dependent activity, acting on DNA","molecular_function","false"
"Q6P3H7","enables","GO:0031491","nucleosome binding","molecular_function","false"
"Q6P3H7","located_in","GO:0005694","chromosome","cellular_component","false"
"Q6P3H7","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"Q6P3H7","involved_in","GO:0006325","chromatin organization","biological_process","false"
"Q6P3H7","part_of","GO:0033186","CAF-1 complex","cellular_component","false"
"Q6P3H7","enables","GO:0042393","histone binding","molecular_function","false"
"Q6P3H7","involved_in","GO:0007049","cell cycle","biological_process","true"
"Q6P3H7","part_of","GO:0035098","ESC/E(Z) complex","cellular_component","false"
"Q6P3H7","acts_upstream_of_or_within","GO:0031101","fin regeneration","biological_process","false"
"Q6P3H7","involved_in","GO:0006335","DNA replication-dependent chromatin assembly","biological_process","false"
"Q6P3H7","involved_in","GO:0006338","chromatin remodeling","biological_process","false"
"Q6P3H7","involved_in","GO:0006260","DNA replication","biological_process","false"
"Q803I4","involved_in","GO:0000122","negative regulation of transcription by RNA polymerase II","biological_process","false"
"Q803I4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q803I4","acts_upstream_of_or_within","GO:0007417","central nervous system development","biological_process","false"
"Q803I4","enables","GO:0061630","ubiquitin protein ligase activity","molecular_function","false"
"Q803I4","acts_upstream_of_or_within","GO:0003161","cardiac conduction system development","biological_process","false"
"Q803I4","acts_upstream_of_or_within","GO:1905295","regulation of neural crest cell fate specification","biological_process","false"
"Q803I4","acts_upstream_of_or_within","GO:1905292","regulation of neural crest cell differentiation","biological_process","false"
"Q803I4","acts_upstream_of_or_within","GO:0033339","pectoral fin development","biological_process","false"
"Q803I4","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q803I4","acts_upstream_of_or_within","GO:0048484","enteric nervous system development","biological_process","false"
"Q803I4","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q803I4","acts_upstream_of_or_within","GO:1905304","regulation of cardiac myofibril assembly","biological_process","false"
"Q803I4","part_of","GO:0035102","PRC1 complex","cellular_component","false"
"Q803I4","part_of","GO:0031519","PcG protein complex","cellular_component","false"
"Q803I4","acts_upstream_of_or_within","GO:0048701","embryonic cranial skeleton morphogenesis","biological_process","false"
"Q803I4","enables","GO:0140862","histone H2AK119 ubiquitin ligase activity","molecular_function","false"
"Q803I4","acts_upstream_of_or_within","GO:0060042","retina morphogenesis in camera-type eye","biological_process","false"
"Q803I4","part_of","GO:0071339","MLL1 complex","cellular_component","false"
"Q803I4","located_in","GO:0005694","chromosome","cellular_component","false"
"Q803I4","involved_in","GO:0040029","epigenetic regulation of gene expression","biological_process","false"
"Q803I4","acts_upstream_of_or_within","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","biological_process","false"
"Q803I4","acts_upstream_of_or_within","GO:0032330","regulation of chondrocyte differentiation","biological_process","false"
"Q803I4","enables","GO:0016740","transferase activity","molecular_function","false"
"Q803I4","involved_in","GO:0016567","protein ubiquitination","biological_process","false"
"Q803I4","enables","GO:0003682","chromatin binding","molecular_function","false"
"Q803I4","part_of","GO:0000151","ubiquitin ligase complex","cellular_component","false"
"Q08BS4","involved_in","GO:0006325","chromatin organization","biological_process","false"
"Q08BS4","enables","GO:0003713","transcription coactivator activity","molecular_function","false"
"Q08BS4","involved_in","GO:1903708","positive regulation of hemopoiesis","biological_process","false"
"Q08BS4","enables","GO:0003712","transcription coregulator activity","molecular_function","false"
"Q08BS4","enables","GO:0046976","histone H3K27 methyltransferase activity","molecular_function","false"
"Q08BS4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q08BS4","enables","GO:0008168","methyltransferase activity","molecular_function","false"
"Q08BS4","involved_in","GO:0045893","positive regulation of DNA-templated transcription","biological_process","false"
"Q08BS4","acts_upstream_of_or_within","GO:0007507","heart development","biological_process","false"
"Q08BS4","enables","GO:1990841","promoter-specific chromatin binding","molecular_function","false"
"Q08BS4","part_of","GO:0035098","ESC/E(Z) complex","cellular_component","false"
"Q08BS4","enables","GO:0003682","chromatin binding","molecular_function","false"
"Q08BS4","involved_in","GO:0048511","rhythmic process","biological_process","false"
"Q08BS4","acts_upstream_of_or_within","GO:0001894","tissue homeostasis","biological_process","false"
"Q08BS4","involved_in","GO:0006338","chromatin remodeling","biological_process","false"
"Q08BS4","involved_in","GO:0032259","methylation","biological_process","false"
"Q08BS4","acts_upstream_of_or_within","GO:0048565","digestive tract development","biological_process","false"
"Q08BS4","enables","GO:0042054","histone methyltransferase activity","molecular_function","false"
"Q08BS4","enables","GO:0016740","transferase activity","molecular_function","false"
"Q08BS4","involved_in","GO:0042753","positive regulation of circadian rhythm","biological_process","false"
"Q08BS4","involved_in","GO:0031507","heterochromatin formation","biological_process","false"
"Q08BS4","enables","GO:0140951","histone H3K27 trimethyltransferase activity","molecular_function","false"
"Q08BS4","involved_in","GO:0045814","negative regulation of gene expression, epigenetic","biological_process","false"
"Q08BS4","acts_upstream_of_or_within","GO:0007623","circadian rhythm","biological_process","false"
"Q08BS4","acts_upstream_of_or_within","GO:0031101","fin regeneration","biological_process","false"
"B0R1D5","enables","GO:0046872","metal ion binding","molecular_function","false"
"B0R1D5","part_of","GO:0016586","RSC-type complex","cellular_component","false"
"B0R1D5","involved_in","GO:0006325","chromatin organization","biological_process","false"
"B0R1D5","enables","GO:0031490","chromatin DNA binding","molecular_function","false"
"B0R1D5","located_in","GO:0005634","nucleus","cellular_component","false"
"B0R1D5","part_of","GO:0035098","ESC/E(Z) complex","cellular_component","false"
"B3DK16","located_in","GO:0005634","nucleus","cellular_component","false"
"B3DK16","enables","GO:0046872","metal ion binding","molecular_function","false"
"B3DK16","part_of","GO:0035102","PRC1 complex","cellular_component","false"
"B3DK16","part_of","GO:0031519","PcG protein complex","cellular_component","false"
"B3DK16","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"A1L2G3","acts_upstream_of_or_within","GO:1904888","cranial skeletal system development","biological_process","false"
"A1L2G3","enables","GO:0003682","chromatin binding","molecular_function","false"
"A1L2G3","located_in","GO:0005737","cytoplasm","cellular_component","false"
"A1L2G3","located_in","GO:0005634","nucleus","cellular_component","false"
"A1L2G3","enables","GO:0004843","cysteine-type deubiquitinase activity","molecular_function","false"
"A1L2G3","acts_upstream_of_or_within","GO:0007219","Notch signaling pathway","biological_process","false"
"A1L2G3","involved_in","GO:0006511","ubiquitin-dependent protein catabolic process","biological_process","false"
"A1L2G3","part_of","GO:0035517","PR-DUB complex","cellular_component","false"
"A1L2G3","involved_in","GO:0051726","regulation of cell cycle","biological_process","false"
"A1L2G3","involved_in","GO:0045892","negative regulation of DNA-templated transcription","biological_process","false"
"A1L2G3","enables","GO:0008234","cysteine-type peptidase activity","molecular_function","false"
"A1L2G3","involved_in","GO:0001558","regulation of cell growth","biological_process","false"
"A1L2G3","enables","GO:0016787","hydrolase activity","molecular_function","false"
"A1L2G3","involved_in","GO:0006508","proteolysis","biological_process","false"
"A1L2G3","involved_in","GO:0006325","chromatin organization","biological_process","false"
"A1L2G3","involved_in","GO:0016579","protein deubiquitination","biological_process","false"
"A1L2G3","involved_in","GO:0071108","protein K48-linked deubiquitination","biological_process","false"
"A1L2G3","enables","GO:0008233","peptidase activity","molecular_function","false"
"Q4V908","involved_in","GO:0010994","free ubiquitin chain polymerization","biological_process","false"
"Q4V908","located_in","GO:0005783","endoplasmic reticulum","cellular_component","false"
"Q4V908","enables","GO:0016740","transferase activity","molecular_function","false"
"Q4V908","enables","GO:0061631","ubiquitin conjugating enzyme activity","molecular_function","false"
"Q4V908","is_active_in","GO:0005634","nucleus","cellular_component","false"
"Q4V908","involved_in","GO:0070979","protein K11-linked ubiquitination","biological_process","false"
"Q4V908","involved_in","GO:0006511","ubiquitin-dependent protein catabolic process","biological_process","false"
"Q4V908","involved_in","GO:0010458","exit from mitosis","biological_process","false"
"Q4V908","involved_in","GO:1904668","positive regulation of ubiquitin protein ligase activity","biological_process","true"
"Q4V908","involved_in","GO:0051301","cell division","biological_process","false"
"Q4V908","contributes_to","GO:0004842","ubiquitin-protein transferase activity","molecular_function","false"
"Q4V908","involved_in","GO:0000209","protein polyubiquitination","biological_process","false"
"Q4V908","enables","GO:0005524","ATP binding","molecular_function","false"
"Q4V908","located_in","GO:0005829","cytosol","cellular_component","false"
"Q4V908","involved_in","GO:0016567","protein ubiquitination","biological_process","false"
